id,ChapterName,label,expected_final_answer,predicted_final_answer
212,অন্তরীকরণ,1,$\frac{1+x^2}{1-2x}$,"[
\frac{(dy/dx)}{(d^2y/dx^2)} = \frac{1+x^2}{1-2x}
\]"
213,অন্তরীকরণ,0,"ক) $5e^x\left(\frac{1}{x}+\ln x\right)$, খ) $\frac{3}{1+x^2}$",") $5e^x \ln x + \frac{5e^x}{x}$

খ) $\frac{1}{1+\left(\frac{3x-x^3}{1-3x^2}\right)^2} \cdot \frac{3 + 15x^2 - 6x^4}{(1-3x^2)^2}$"
216,অন্তরীকরণ,0,$\frac{5}{3}x^{\frac{2}{3}}-\frac{4}{3}x^{-\frac{1}{3}}-\frac{1}{3}x^{-\frac{4}{3}}$,$\frac{dy}{dx} = \frac{5x^2 - 4x - 1}{3x^{4/3}}$
217,অন্তরীকরণ,1,$(\tan x)^x\left\{\ln(\tan x)+\frac{x}{\sin x\cos x}\right\}+x^{\tan x}\left\{\frac{\tan x}{x}+\ln x.\sec^2x\right\}$,$\frac{dy}{dx} = (\tan x)^x \left( \ln (\tan x) + \frac{x \sec^2 x}{\tan x} \right) + x^{\tan x} \left( \frac{\tan x}{x} + \ln x \cdot \sec^2 x \right)$
218,অন্তরীকরণ,1,$\frac{1}{2}$,"[
\frac{1}{2}
\]"
219,অন্তরীকরণ,0,$0$,$$\frac{1}{2}$$
220,অন্তরীকরণ,0,$\frac{dy}{dx}=-\frac{y}{x}\cdot\frac{y+x\ln y}{x+y\ln x}$,"[
\frac{dy}{dx} = \frac{-\ln(y) - \frac{y}{x}}{\ln(x) + \frac{x}{y}}
\]"
221,অন্তরীকরণ,0,"$\frac{1}{2}[3^ne^{3x}-r^ne^{3x}\cos(2x+n\theta)]$, $r=\sqrt{13}$, $\theta=\tan^{-1}\frac{2}{3}$",$e^{3x}\sin^2x$ এর nth derivative নির্ণয় করার জন্য একটি সহজ সমাধান পাওয়া যায় না। এটি একটি কঠিন সমস্যা যা সমাধান করার জন্য একটি গুরুত্বপূর্ণ বিশ্লেষণ প্রয়োজন। একটি চূড়ান্ত ফলাফল পাওয়া যায় যা nth derivative এর মান দেখায়।
222,অন্তরীকরণ,0,$x=e$ এবং লঘুমান $=e$,$e$ এবং লঘু মান $-\frac{1}{2\ln 2}$.
223,অন্তরীকরণ,0,$n\cos x$,$$\frac{\cos x}{n}$$
225,সমাকলন,0,$\frac{1}{a}\int_0^\infty\frac{dz}{z^2+\left(\sqrt{\frac{b}{a}}\right)^2}$,
226,সমাকলন,1,$\frac{9}{2}$ বর্গএকক,$\frac{9}{2}$
227,সমাকলন,0,$\frac{2\pi}{3}-\frac{\sqrt{3}}{2}$,
228,সমাকলন,1,$\frac{x^{\ln(2)+1}}{\ln(2)+1}+c$,$\frac{x^{\ln 2 + 1}}{\ln 2 + 1} + C$
229,সমাকলন,0,$\tan x+\sec x+c$,
230,সমাকলন,0,$150.913$ (প্রায়),190 - $\frac{90}{\ln 10}$
231,সমাকলন,0,$a^2\left(\frac{\pi}{2}-\frac{4}{3}\right)$,$a^2$।
232,সমাকলন,1,$\frac{5}{12}\pi+\frac{1-\sqrt{3}}{2}$,"[
\frac{5\pi}{12} - \frac{\sqrt{3}}{2} + \frac{1}{2}
\]"
233,সমাকলন,1,$b=\frac{1}{2}$,$ b = \frac{1}{2} $
234,সমাকলন,1,"$(i)\ -\frac{1}{2}$, $(ii)\ \frac{1}{2}$","(i) $\int_{-\infty}^{0}xe^{-x^2}dx = -\frac{1}{2}$

(ii) $\int_0^{\infty}xe^{-x^2}dx = \frac{1}{2}$"
235,সমাকলন,0,$\frac{e^3}{4}-1$,$\int_0^3\frac{xe^x}{(x+1)^2}\ dx = e - \frac{2e^3}{4}$
236,সমাকলন,0,$1$ বর্গ একক,(\frac{9}{4} - \sqrt{2}\)
237,সমাকলন,1,$\ln\frac{3}{2}$,$\ln\left(\frac{3}{2}\right)$
238,সমাকলন,0,$\frac{1}{2m}e^{m\tan^{-1}x}+\frac{e^{m\tan^{-1}x}}{2(m^2+4)}\{m\cos(2\tan^{-1}x)+2\sin(2\tan^{-1}x)\}+c$,"[
\frac{1}{m} \cdot e^{m\tan^{-1}x} + C
\]"
239,সমাকলন,0,$\left(\frac{8}{3}\pi-3\sqrt{3}\right)a^2$,$\frac{4\pi a^2}{3}$
240,সমাকলন,0,$\frac{4}{3}$ বর্গ একক,"[
\text{ক্ষেত্রফল} = \int_{1}^{5} \sqrt{x-1} \, dx - \int_{0}^{2} \frac{x-1}{2} \, dy
\]

এখন এই সমাকলন করা যাক।

\[
\int_{1}^{5} \sqrt{x-1} \, dx = \left[ \frac{2}{3} (x-1)^{3/2} \right]_{1}^{5} = \frac{2}{3} (4^{3/2} - 0) = \frac{2}{3} \cdot 8 = \frac{16}{3}
\]

\[
\int_{0}^{2} \frac{x-1}{2} \, dy = \left[ \frac{1}{4} (x-1)^2 \right]_{0}^{2} = \frac{1}{4} (1^2 - 1^2) = 0
\]

\[
\text{ক্ষেত্রফল} = \frac{16}{3} - 0 = \frac{16}{3}
\]

\[
\text{ক্ষেত্রফল} = \frac{16}{3}
\]"
241,সমাকলন,0,$\frac{1}{\sqrt{2}}\tan^{-1}\left(\frac{x-\frac{1}{x}}{\sqrt{2}}\right)+c$,$\int\frac{x^2+1}{x^4+1}dx = \frac{1}{2\sqrt{2}}\ln\left|\frac{x^2+\sqrt{2}x+1}{x^2-\sqrt{2}x+1}\right| + \frac{1}{2\sqrt{2}}\arctan(\sqrt{2}x) + C$
242,সমাকলন,0,$4.5\ sq.\ units$,0
243,সমাকলন,0,$1-2e^{-1}$,$1 - \frac{1}{e}$
244,সমাকলন,0,$1$ বর্গ একক,$0$
245,সমাকলন,0,$\frac{\pi}{ab}$,
246,সমাকলন,0,$\ln2-2+\frac{\pi}{2}$,
247,সমাকলন,0,$\ln\frac{\sqrt{3}+1}{2}$,$\frac{1}{4} \ln\left(2\right) - \frac{1}{2} \ln\left(\frac{1 + \sqrt{3}}{2}\right)$
248,সমাকলন,1,$\frac{1}{2}e^{x^2}(x^2-1)+c$,"[
\frac{1}{2} \left( x^2 - 1 \right) e^{x^2} + C
\]"
249,সমাকলন,0,$x\sin^{-1}\sqrt{\frac{x}{x+a}}-\frac{\sqrt{a}}{2}\left(2\sqrt{x}-2\sqrt{a}\tan^{-1}\sqrt{\frac{x}{a}}\right)+c$,[ x \sin^{-1}\sqrt{\frac{x}{x+a}} - \sqrt{x(x+a)} + C \]
250,সমাকলন,1,$\frac{128}{15}$,$\frac{128}{15}$
251,সমাকলন,1,"$(a)\ \frac{\pi^2}{8}$, $(b)\ \frac{7}{3}$","(a) $\frac{\pi^2}{8}$

(b) $\frac{7}{3}$"
252,সমাকলন,0,$e^x\left(\frac{x-1}{x+1}\right)+c$,$e^x - 2 \left( e^x \ln|x+1| + \frac{e^x}{x+1} \right) + C$
253,সমাকলন,1,$\frac{x^2\cot^{-1}x}{2}+\frac{x}{2}-\frac{1}{2}\tan^{-1}x+c$,"[
\frac{x^2}{2}\cot^{-1}x + \frac{1}{2} \left(x - \tan^{-1}x\right) + C
\]"
254,সমাকলন,0,$\frac{1-\sqrt{3}}{2}+\frac{5\pi}{12}$,$\frac{3\sqrt{3}\pi}{8} - \frac{1}{2}$
255,সমাকলন,0,$\frac{\pi}{3}$,
256,সমাকলন,0,$\frac{1}{\sqrt{a^2+b^2}}\ln\left|\frac{a\tan\frac{x}{2}+b+\sqrt{a^2+b^2}}{a\tan\frac{x}{2}+b-\sqrt{a^2+b^2}}\right|+c$,"[
\frac{1}{\sqrt{a^2 + b^2}} \ln\left|\sec\left(\tan^{-1}\left(\frac{b}{a}\right) + x\right) + \tan\left(\tan^{-1}\left(\frac{b}{a}\right) + x\right)\right| + C
\]"
257,সমাকলন,0,$\ln\frac{4}{3}$,$\ln(2)$
258,সমাকলন,1,"$(a)\ \frac{\pi}{4}-\frac{1}{2}\ln2$, $(b)\ \ln\frac{3}{2}$","(a) $\frac{\pi}{4} - \frac{1}{2}\ln2$

(b) $\ln\left(\frac{3}{2}\right)$"
259,সমাকলন,0,$\frac{\pi}{4}$,$\frac{1}{\sqrt{2}}\ln\left(\frac{\sqrt{2}+1}{\sqrt{2}-1}\right)$
260,সমাকলন,0,$-\frac{2}{15}$,$\frac{1}{6}$
261,সমাকলন,1,$\tan x-\sec x+c$,"[
\tan x - \sec x + C
\]"
262,সমাকলন,0,$\frac{e}{2}-1$,$-\frac{e}{2} + \int_0^1 \frac{e^x}{1+x} dx$
263,সমাকলন,0,$\frac{\pi}{12}+\frac{1}{4}\ln(2+\sqrt{3})$,$\frac{\pi}{12}$
264,সমাকলন,1,$\frac{2}{3}$,$\frac{2}{3}$
265,সমাকলন,1,$\frac{2}{5}\ln(x-1)-\frac{1}{15}\ln(3x+2)+c$,[-\frac{1}{15} \ln|3x+2| + \frac{2}{5} \ln|x-1| + C\]
266,সমাকলন,1,$\frac{4}{15}$,$\frac{4}{15}$
267,সমাকলন,1,$\frac{1}{2}e^x(\sin x+\cos x)+C$,$\frac{1}{2}e^x(\cos x + \sin x) + C$
268,সমাকলন,1,$\ln\left(\frac{x-2}{x-1}\right)+C$,$\ln\left|\frac{x-2}{x-1}\right| + C$
269,সমাকলন,1,"$(a)\ \frac{1}{4}\pi a^2$, $(b)\ \frac{8}{21}$","(a) $\frac{a^2 \pi}{4}$

(b) $\frac{8}{21}$"
270,সমাকলন,0,$\frac{1}{a}\sin\left[\tan^{-1}\left(\frac{x}{a}\right)\right]+c$,$-\frac{1}{\sqrt{x^2 + a^2}} + C$
271,সমাকলন,0,"$(i)\ \frac{\pi}{6}$, $(ii)\ \frac{3}{2}x+\frac{1}{2}\sin x+c$","$(i)$ $\frac{\pi}{4}$
$(ii)$ $\frac{3}{2}x + \frac{1}{2}\sin x + C$"
272,সমাকলন,0,$\frac{1}{3}$ বর্গ একক,$\frac{1}{6}$
273,সমাকলন,0,$\frac{1}{4}\ln\left|\frac{2+\sin x}{2-\sin x}\right|+C$,
274,সমাকলন,0,$\frac{\pi^2}{4}$,[ \frac{x^2}{4} - \frac{x \sin 2x}{4} - \frac{\cos 2x}{8} + C \]
275,সমাকলন,0,$-2\sqrt{1-x}+\frac{2}{3}(\sqrt{1-x})^3+c$,$-2\sqrt{1-x} + (1-x) + C$
276,সমাকলন,1,$\frac{1}{2}\left[x^2\sin^{-1}x^2+\sqrt{1-x^4}\right]+c$,"[
\frac{x^2}{2}\sin^{-1}x^2 + \frac{1}{4}\sqrt{1-x^4} + C
\]"
277,সমাকলন,0,$\frac{x^3}{3}(\ln x)^2-\frac{2}{9}x^3(\ln x)+\frac{2x^3}{27}+c$,$\frac{4}{3}x^3(\ln x)^3 - \frac{4}{9}x^3 + C$
278,সমাকলন,0,$36\left[\pi/2-\sin^{-1}(5/6)-\frac{1}{2}\sin\left\{2\sin^{-1}\left(\frac{5}{6}\right)\right\}\right]$,$6\sqrt{11} + 36\cos^{-1}\left(\frac{5}{6}\right)$
279,সমাকলন,0,$\frac{\sqrt{3}}{4}$,
280,সমাকলন,0,$\pi r^2$,
281,সমাকলন,1,$2\sqrt{2}$,$2\sqrt{2}$
282,সমাকলন,0,$\frac{\pi^2}{8}$,"[
-\frac{\pi^2}{8}
\]"
283,সমাকলন,0,$\frac{1}{2}\{x\sin(\ln x)-x\cos(\ln x)\}+c$,
284,সমাকলন,0,$(a)\ 2\sqrt{\tan x}+c$,"[
2 \sqrt{\tan x \sin x} + C
\]"
285,সমাকলন,1,$-\frac{1}{6}\ln(x-5)+\frac{1}{6}\ln(x+1)+c$,$\frac{1}{6}\ln\left|\frac{x-5}{x+1}\right| + C$
286,সমাকলন,0,$\frac{1}{9}\ln(e^x-3)-\frac{x}{9}+\frac{1}{3e^x}+c$,
287,সমাকলন,1,$\frac{\pi}{3}$,$\frac{\pi}{3}$
288,সমাকলন,0,$\frac{8}{21}$,
289,সমাকলন,1,$\frac{7}{18}$,(\frac{7}{18}\)
290,সমাকলন,0,$\frac{7}{3}$,"[
\frac{10}{3}
\]"
291,সমাকলন,0,$7\sqrt{7}$,"[
\frac{7\sqrt{7}}{2}
\]"
292,সমাকলন,1,$\frac{8}{5}$,$\frac{8}{5}$
293,সমাকলন,0,$\frac{e^x}{x+1}+c$,$e^{x-1} \ln|x+1| + \frac{e^{x-1}}{x+1} + C$
294,সমাকলন,0,$2\sqrt{1+e^x}+\ln\frac{\sqrt{1+e^x}-1}{\sqrt{1+e^x}+1}+C$,$2\sqrt{1+e^x} - 2\ln(\sqrt{1+e^x} + e^{x/2}) + C$
295,সমাকলন,0,$e-\frac{2}{\log2}$,0
296,সমাকলন,0,$\frac{1}{2}\tan^{-1}\left(\frac{\tan\theta}{2}\right)+c$,$\frac{1}{4}\arctan\left(\frac{\tan\theta}{2}\right) + C$
297,সমাকলন,0,$-2\cos x-x+c$,
298,সমাকলন,0,$\frac{1}{\sqrt{2}}\ln\frac{\sqrt{2}+1}{\sqrt{2}-1}$,"[
\frac{1}{\sqrt{2}}\ln\left|\frac{\tan\left(\frac{\pi}{8}\right)}{\tan\left(\frac{3\pi}{8}\right)}\right|
\]"
299,সমাকলন,0,$\frac{1}{6}\ln\left|\frac{e^{x^3}-1}{e^{x^3}+1}\right|+c$,"[
\frac{1}{6} \cosh(x^3) + C
\]"
300,সমাকলন,0,$\frac{1}{2a}$,$\frac{1}{2}$
301,সমাকলন,0,$\frac{1}{54}\left(\tan^{-1}\frac{x}{3}+\frac{3x}{9+x^2}\right)+c$,$\frac{x}{18(x^2+9)} + \frac{1}{54}\tan^{-1}\left(\frac{x}{3}\right) + C$
302,বাস্তব সংখ্যা ও অসমতা,1,"$\left(\frac{3}{2}, \frac{5}{3}\right)\cup\left(\frac{5}{3}, \frac{11}{6}\right)$","$x \in \left(\frac{3}{2}, \frac{5}{3}\right) \cup \left(\frac{5}{3}, \frac{11}{6}\right)$"
303,বাস্তব সংখ্যা ও অসমতা,0,$61$ জন,83
304,বাস্তব সংখ্যা ও অসমতা,1,"$-\frac{11}{25}\le x\le-\frac{9}{25}$, $x\ne-\frac{2}{5}$",$- \frac{11}{25} \le x \le - \frac{9}{25}$
305,বাস্তব সংখ্যা ও অসমতা,1,$\frac{2}{3}<x<2$,[\frac{2}{3} < x < 2\]
306,বাস্তব সংখ্যা ও অসমতা,1,$-\frac{2}{5}\le x\le-\frac{4}{15}$ এবং $x\ne-\frac{1}{3}$,"$x \in \left[-\frac{2}{5}, -\frac{4}{15}\right]$"
307,বাস্তব সংখ্যা ও অসমতা,1,$\frac{3}{2}<x<\frac{11}{6}$; $x\ne\frac{5}{3}$,$\frac{3}{2} < x < \frac{11}{6}$
308,বাস্তব সংখ্যা ও অসমতা,1,$2<x<3$,[ 2 < x < 3 \]
309,বাস্তব সংখ্যা ও অসমতা,1,ক্ষুদ্রতম ঊর্ধ্বসীমা $=3$ এবং বৃহত্তম নিম্নসীমা $=\frac{1}{5}$,"$0.2$
ক্ষুদ্রতম ঊর্ধ্বসীমা: $3$"
310,বাস্তব সংখ্যা ও অসমতা,0,$\frac{1}{2}\le x\le\frac{3}{2}$ যখন $x\ne1$,"[x \in \left[\frac{1}{2}, 1\right) \cup \left(1, \frac{3}{2}\right]\]"
311,রৈখিক প্রোগ্রামিং,0,$11$ কেজি,$10$ কেজি।
312,রৈখিক প্রোগ্রামিং,1,$2775$ ডলার,$2775$ ডলার।
313,রৈখিক প্রোগ্রামিং,0,$30$,$23$
314,জটিল সংখ্যা,0,$x^2+y^2+2x+y=0$,$x = 2y$।
315,জটিল সংখ্যা,1,$\frac{1\pm\sqrt{11}i}{2}$,[ \frac{1 + i\sqrt{11}}{2} \]
316,জটিল সংখ্যা,0,$\pm\sqrt{\frac{13}{2}}(1\pm i)$,$\sqrt[4]{-169}$ এর মান কাল্পনিক সংখ্যার চতুর্ধিকর মান হবে।
317,জটিল সংখ্যা,1,$\omega=9$,$\omega = 9$
318,জটিল সংখ্যা,0,$r=\frac{3}{\sqrt{5}}$,"[
r = \frac{3}{5}
\]"
319,জটিল সংখ্যা,1,"$\frac{1}{\sqrt{2}}(\cos\theta+i\sin\theta)$ যেখানে, $\theta=135^\circ$","[
\frac{1+2i}{1-3i} = \frac{\sqrt{2}}{2} \left(\cos\frac{3\pi}{4} + i\sin\frac{3\pi}{4}\right)
\]"
320,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}(\sqrt{1+\cos\theta}+i\sqrt{1-\cos\theta})$,$\pm(\cos(\theta/2) + i\sin(\theta/2))$
322,জটিল সংখ্যা,1,"$r=2$, $\theta=\frac{5\pi}{6}$","= 2, আর্গুমেন্ট = $\frac{5\pi}{6}$"
323,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}\{\sqrt{a+2}+i\sqrt{a-2}\}$,
324,জটিল সংখ্যা,1,$2$,2
325,জটিল সংখ্যা,1,$-4$,-4
326,জটিল সংখ্যা,1,"$|Z|=2$, $\theta=\pi/3$","= 2, আর্গুমেন্ট = $\frac{\pi}{3}$ রেইডিয়ান।"
327,জটিল সংখ্যা,1,$5$,5
328,জটিল সংখ্যা,0,$0$,$\sqrt{3}$
329,জটিল সংখ্যা,0,$\pm2i; \ \pm i\pm\sqrt{3}$,$\sqrt[6]{-64}$ এর মান কোম্প্লেক্স সংখ্যার মানে হবে যা হল $2$ এবং $0$।
330,জটিল সংখ্যা,0,"$r=5$, $\theta=-\pi+\tan^{-1}\frac{3}{4}$","= 5, আর্গুমেন্ট = $\tan^{-1}\left(\frac{3}{4}\right) + \pi$"
331,জটিল সংখ্যা,0,$x^2+2x+3=0$,9
332,জটিল সংখ্যা,0,$x^2=i+\sqrt{i+\sqrt{i+\cdots\cdots\cdots\infty}}$,"[
\frac{1 + \sqrt{1 + 4i}}{2}
\]"
333,জটিল সংখ্যা,0,$5$,10
334,বহুপদী ও সমীকরণ,0,"$2,-2,-3,-4$",
335,বহুপদী ও সমীকরণ,0,"$x=3,-\frac{3}{2}$","[0, 1\]"
336,বহুপদী ও সমীকরণ,0,$b=c$,$\delta = -\frac{a\beta}{b}$ শর্তে $\frac{\alpha}{\beta}=\frac{\gamma}{\delta}$ হবে।
337,বহুপদী ও সমীকরণ,0,$x^2-(b^4+4b^3+2b^2)x+b^4=0$,$x^2 - (b^3 + 2b^2)x - (b^3 + b^2) = 0$
338,বহুপদী ও সমীকরণ,1,$x^2-px+q=0$,$x^2 - px + q = 0$
339,বহুপদী ও সমীকরণ,0,"$x=-3,-4$",$6$ এবং $-9$।
340,বহুপদী ও সমীকরণ,0,$\frac{b^2-2ca}{a^2c^2}$,"[
\frac{b^2 - 2ac}{a^2c^2}
\]"
341,বহুপদী ও সমীকরণ,0,$a=-1$,$a = 0$ হলে সমীকরণটির মূলগুলো সমান্তর প্রগমনে থাকবে। সমীকরণের মূলগুলো হল $-1$ এবং একটি জটিল মূল।
342,বহুপদী ও সমীকরণ,1,$p(p^2+3q)+3r$,$p(p^2 + 3q) + 3r$
343,বহুপদী ও সমীকরণ,0,"$p=10,q=24$",$p = 36$ এবং $q = 99$
344,বহুপদী ও সমীকরণ,0,"$\frac{\alpha}{\beta}, \frac{\beta}{\alpha}$",$ac(x^2+1)-(b^2-2ac)x=0$ এর মূল দুইটি হল $\alpha$ এবং $\frac{c}{a\alpha}$.
345,বহুপদী ও সমীকরণ,1,$125x^2-63x+8=0$,$125y^2 - 63y + 8 = 0$
346,বহুপদী ও সমীকরণ,0,"$x=\frac{3}{4}, -\frac{1}{2}$",(\pm \frac{3}{2}\)।
347,বহুপদী ও সমীকরণ,1,$1$,$1$।
348,বহুপদী ও সমীকরণ,0,"$p=6,-1$",[ p = -\frac{10}{3} \]
349,বহুপদী ও সমীকরণ,0,"$x^2-(4b^2-2c)x+c^2=0$, $\alpha=-b+\sqrt{b^2-c}$, $\beta=-b-\sqrt{b^2-c}$","$\alpha^2$ ও $\beta^2$ মূল সম্বলিত সমীকরণ: $x^2 - (4b^2 - 2c)x + c^2 = 0$
$\alpha$ ও $\beta$ এর মান: $\alpha + \beta = -2b$ এবং $\alpha\beta = c$"
350,বহুপদী ও সমীকরণ,0,$3x^2+20x-3=0$,$3x^2 + 20x - 58 = 0$
351,বহুপদী ও সমীকরণ,1,"$k=4,-1$",$k$ এর মান \(4\) বা \(-1\) হলে সমীকরণের একটি মূল অপর মূলটির উল্টো হবে। সমীকরণের মূলদ্বয়ের গুণফল 1 এবং যোগফল হবে \(-\frac{3k}{k^2-3}\)।
352,বহুপদী ও সমীকরণ,0,"$x=3,x=-3/2$",[x = \frac{\sqrt{2(p + q - 1)}}{2} \quad \text{বা} \quad x = \frac{-(p + q - 2) - (p + q - 2 + 2\sqrt{2(p + q - 1)})}{4}\]
353,বহুপদী ও সমীকরণ,0,$x^4-x^3-9x^2-x+30=0$,$x^4 - 5x^3 + 10x^2 - 10x + 10 = 0$
354,বহুপদী ও সমীকরণ,0,$3x^2-19x+3=0$,
355,বহুপদী ও সমীকরণ,1,"$\frac{1}{4}, \frac{1}{2}, \frac{3}{4}$","(\frac{1}{4}, \frac{1}{2}, \frac{3}{4}\)"
356,দ্বিপদী বিস্তৃতি,1,$\frac{1}{2}\left[1-\frac{1}{3^{r+1}}\right]$,$x^r$ এর সহগ $\frac{1}{2} - \frac{1}{3^{r+1}}$।
357,দ্বিপদী বিস্তৃতি,1,$r=5$,5
358,দ্বিপদী বিস্তৃতি,0,$2.16$,"$n$ এর মান সবচেয়ে বড় হবে যা অসীম পদ থেকে পাওয়া যাবে না। তাহলে আমরা বৃহত্তম পদটি খুঁজতে চাই তাহলে আমরা বোঝাতে পারি যে এটি হবে যখন $n$ এর মান সবচেয়ে বড় হবে যা অসীম পদ থেকে পাওয়া যাবে না।

তাহলে বৃহত্তম পদের মান হবে অসীম।"
359,দ্বিপদী বিস্তৃতি,1,$a=5$,$a = 5$
360,দ্বিপদী বিস্তৃতি,0,$\sqrt{3}-1$,(\frac{1}{2}\)
361,দ্বিপদী বিস্তৃতি,0,$\frac{105}{32}x^{10}$,2
362,দ্বিপদী বিস্তৃতি,0,$2\sqrt{2}$,$\frac{1}{\sqrt{2}}$
363,দ্বিপদী বিস্তৃতি,0,$924$,1।
364,দ্বিপদী বিস্তৃতি,1,$p=14$; $x^6$ এর সহগ $=3\times x^4$ এর সহগ,"$p$ এর মান $14$।

$x^6$ এর সহগ হবে $\binom{14}{6} = \frac{14!}{6!(14-6)!} = 3003$ এবং $x^4$ এর সহগ হবে $\binom{14}{4} = \frac{14!}{4!(14-4)!} = 1001$। তাই $x^6$ এর সহগ $x^4$ এর সহগের তিনগুণ।"
365,দ্বিপদী বিস্তৃতি,0,$\frac{a}{b}=\frac{5}{8}$,
366,দ্বিপদী বিস্তৃতি,0,$a=5$,
367,দ্বিপদী বিস্তৃতি,1,$13440$,13440
368,দ্বিপদী বিস্তৃতি,0,$\left(\frac{2}{3}\right)^{-2/3}$,(\frac{11}{8}\)
369,দ্বিপদী বিস্তৃতি,0,$k=\frac{1}{\sqrt{3}}$,
370,দ্বিপদী বিস্তৃতি,1,$3003$,3003
371,দ্বিপদী বিস্তৃতি,1,$r=11$,$r = 11$
372,দ্বিপদী বিস্তৃতি,0,$n=55$,$n = 15$
373,দ্বিপদী বিস্তৃতি,0,$\frac{7}{1536}$,$x^3$-এর সহগ হলো $-\frac{7}{16384}$.
375,দ্বিপদী বিস্তৃতি,0,$-{}^{12}C_5 5^5$,
376,দ্বিপদী বিস্তৃতি,0,$3^{n+1}-2^{n+1}$,$x^n$ এর সহগ হল $65$ যখন $n=3$।
377,কণিক,0,$9$ বর্গ একক,5
378,কণিক,0,"$\frac{x^2}{12}+\frac{(y-4)^2}{4^2}=1$, $6$ একক",$\frac{x^2}{4} + \frac{(y-1)^2}{3} = 1$ এবং উপকেন্দ্রিক লম্বের দৈর্ঘ্য $2\sqrt{3}$।
379,কণিক,0,"$\frac{x^2}{2^2}-\frac{y^2}{3^2}=1$, $e=\sqrt{1+\frac{3^2}{2^2}}$, $\sqrt{13}x=\pm4$, $(\pm\sqrt{13},0)$","$\frac{x^2}{4} - \frac{y^2}{9} = 1$

দিকাক্ষ: এই সমীকরণটি একটি বহুকোণীর সমীকরণ নয়, তাই দিকাক্ষ নির্ণয় করা যায় না।

উৎকেন্দ্রতা: এই সমীকরণটি একটি বহুকোণীর সমীকরণ নয়, তাই উৎকেন্দ্রতা নির্ণয় করা যায় না।

উপকেন্দ্র: এই সমীকরণটি একটি বহুকোণীর সমীকরণ নয়, তাই উপকেন্দ্র নির্ণয় করা যায় না।"
380,অন্তরীকরণ,0,"$(2,4)$","$(9, 81)$"
381,কণিক,0,সরল রেখাটি পরাবৃত্তিকে স্পর্শ করে না।,"$(\frac{3 + \sqrt{3}}{2} - \frac{1}{2}, 3 + \sqrt{3})$ এবং $(\frac{3 - \sqrt{3}}{2} - \frac{1}{2}, 3 - \sqrt{3})$।"
382,কণিক,0,$3x^2+3y^2+2xy-8=0$,[ \frac{(x-1)^2}{2} + \frac{(y+1)^2}{2} = 1 \]
383,কণিক,0,"$2x+y-1=0, 2x+y=3$",
384,সমাকলন,1,$\frac{1}{3}$ sq unit,(\frac{1}{3}\)
385,কণিক,0,$(y+3)^2=\pm4(x-4)$,"[
(y + 3)^2 = 16(x - 4)
\]"
386,কণিক,0,"$8,6,12\pi$","$\frac{16\sqrt{2}}{3}$
উপবৃত্তের ক্ষেত্রফল: $\frac{64\pi\sqrt{2}}{3}$"
387,কণিক,1,"$P=100$, $e=\frac{\sqrt{3}}{2}$, $S\equiv(\pm5\sqrt{3},0)$","$p = 100$, উপবৃত্তের উৎকেন্দ্রিকতা $e = \frac{\sqrt{3}}{2}$, উপকেন্দ্রের অবস্থান $(\pm 5\sqrt{3}, 0)$."
388,কণিক,0,$x^2-y^2=32$,$\frac{x^2}{32} - \frac{y^2}{32} = 1$
389,কণিক,0,"$\frac{x^2}{9^2}+\frac{y^2}{3^2}=1$, $e=\frac{2\sqrt{2}}{3}$, $(\pm6\sqrt{2},0)$","$\frac{x^2}{9} + \frac{y^2}{4} = 1$, উৎকেন্দ্রিকতা $\frac{\sqrt{5}}{3}$, এবং উপকেন্দ্র দুটির স্থানাঙ্ক $(\sqrt{5}, 0)$ এবং $(-\sqrt{5}, 0)$."
390,কণিক,0,$(y+3)^2=4(x-4)$,
391,কণিক,0,"hyperbola; $(-4,-1)$; $(1,-1), (-9,-1)$; $x+4=\pm\frac{16}{5}$; $\frac{9}{2}$ units","- বক্ররেখাটির প্রকৃতি: উপবৃত্ত
- কেন্দ্র: \((-4, -1)\)
- উপকেন্দ্রদ্বয়ের স্থানাঙ্ক: \((1, -1)\) এবং \((-9, -1)\)
- নিয়ামকরেখার সমীকরণ: \(y = \frac{5}{4}\) এবং \(y = -\frac{13}{4}\)
- নাভিলম্বের দৈর্ঘ্য: \(6\)"
392,কণিক,0,"$e=\frac{1}{\sqrt{2}}$, $\frac{x^2}{100}+\frac{y^2}{50}=1$",$10$ এবং সমীকরণ $x^2 + y^2 = 100$।
393,কণিক,0,$(x-1)^2+(y+1)^2=\frac{(x-y+6)^2}{(\sqrt{2})^2}$,((x + 1)^2 = 8(y + 1)\)
394,কণিক,0,$x^2+4y^2+116x+2y+4xy+259=0$,((x - \frac{7}{2})^2 = 23(y + 2)\)
395,কণিক,0,"$e=\frac{3}{5}$, $\left(\pm\frac{27}{5},0\right)$","- উপবৃত্তের উৎকেন্দ্রতা: $\frac{2\sqrt{14}}{9}$
- উপকেন্দ্রদ্বয়ের স্থানাঙ্ক: $\left(\pm 4\sqrt{14}, 0\right)$"
396,কণিক,0,"$\left(-2,-\frac{3}{2}\right)$, $2y+5=0$","$(-2, -2)$ এবং নিয়ামকের সমীকরণ $y = -2$।"
