id,ChapterName,label,expected_final_answer,predicted_final_answer
225,সমাকলন,0,$\frac{1}{a}\int_0^\infty\frac{dz}{z^2+\left(\sqrt{\frac{b}{a}}\right)^2}$,$\frac{4}{\pi + 2a - 2b}$
226,সমাকলন,1,$\frac{9}{2}$ বর্গএকক,$\frac{9}{2}$
227,সমাকলন,0,$\frac{2\pi}{3}-\frac{\sqrt{3}}{2}$,$\frac{2\pi}{3}$
228,সমাকলন,0,$\frac{x^{\ln(2)+1}}{\ln(2)+1}+c$,$\frac{2^{\ln x}}{\ln 2} + C$
229,সমাকলন,1,$\tan x+\sec x+c$,$\tan x + \sec x + C$
230,সমাকলন,1,$150.913$ (প্রায়),$190 - \frac{90}{\ln 10}$
231,সমাকলন,0,$a^2\left(\frac{\pi}{2}-\frac{4}{3}\right)$,$(\pi - 1)a^2$
232,সমাকলন,0,$\frac{5}{12}\pi+\frac{1-\sqrt{3}}{2}$,1.347
233,সমাকলন,1,$b=\frac{1}{2}$,$\frac{1}{2}$
234,সমাকলন,1,"$(i)\ -\frac{1}{2}$, $(ii)\ \frac{1}{2}$","(i) $-\frac{1}{2}$
(ii) $\frac{1}{2}$"
235,সমাকলন,0,$\frac{e^3}{4}-1$,-3e^3 + 3e^3ln(4)
236,সমাকলন,1,$1$ বর্গ একক,1
237,সমাকলন,1,$\ln\frac{3}{2}$,$\ln\left(\frac{3}{2}\right)$
238,সমাকলন,0,$\frac{1}{2m}e^{m\tan^{-1}x}+\frac{e^{m\tan^{-1}x}}{2(m^2+4)}\{m\cos(2\tan^{-1}x)+2\sin(2\tan^{-1}x)\}+c$,$\frac{1}{m}e^{m\tan^{-1}x} + C$
239,সমাকলন,0,$\left(\frac{8}{3}\pi-3\sqrt{3}\right)a^2$,$2\sqrt{3}a^2$
240,সমাকলন,0,$\frac{4}{3}$ বর্গ একক,$\frac{16}{3}$
241,সমাকলন,0,$\frac{1}{\sqrt{2}}\tan^{-1}\left(\frac{x-\frac{1}{x}}{\sqrt{2}}\right)+c$,$\frac{1}{4} \ln|x^4+1| + \frac{1}{2\sqrt{2}} \left[\arctan\left(\frac{2x+\sqrt{2}}{2}\right) + \arctan\left(\frac{2x-\sqrt{2}}{2}\right)\right] + C$
242,সমাকলন,0,$4.5\ sq.\ units$,$\frac{27}{2}$
243,সমাকলন,0,$1-2e^{-1}$,$1 - \frac{1}{e}$
244,সমাকলন,0,$1$ বর্গ একক,2
245,সমাকলন,0,$\frac{\pi}{ab}$,$\frac{\pi}{b^2}\sec^2(\frac{a^2}{b^2}-1)$
246,সমাকলন,1,$\ln2-2+\frac{\pi}{2}$,$\ln(2) - 2 + \frac{\pi}{2}$
247,সমাকলন,0,$\ln\frac{\sqrt{3}+1}{2}$,$\frac{\ln(2)}{2}$
248,সমাকলন,1,$\frac{1}{2}e^{x^2}(x^2-1)+c$,$\frac{1}{2}x^2e^{x^2} - \frac{1}{2}e^{x^2} + C$
249,সমাকলন,0,$x\sin^{-1}\sqrt{\frac{x}{x+a}}-\frac{\sqrt{a}}{2}\left(2\sqrt{x}-2\sqrt{a}\tan^{-1}\sqrt{\frac{x}{a}}\right)+c$,$x \sin^{-1}\sqrt{\frac{x}{x+a}} + C$
250,সমাকলন,1,$\frac{128}{15}$,$\frac{128}{15}$
251,সমাকলন,0,"$(a)\ \frac{\pi^2}{8}$, $(b)\ \frac{7}{3}$","(a) $\frac{\pi^2}{8}$
(b) $\frac{5}{2}$"
252,সমাকলন,0,$e^x\left(\frac{x-1}{x+1}\right)+c$,$\int \frac{e^x(x^2+1)}{(x+1)^2} dx$ এর সরাসরি সমাধান নেই।
253,সমাকলন,1,$\frac{x^2\cot^{-1}x}{2}+\frac{x}{2}-\frac{1}{2}\tan^{-1}x+c$,$\frac{x^2}{2}\cot^{-1}x + \frac{x}{2} - \frac{1}{2}\tan^{-1}x + C$
254,সমাকলন,1,$\frac{1-\sqrt{3}}{2}+\frac{5\pi}{12}$,$\frac{5\pi}{12} - \frac{\sqrt{3}}{2} + \frac{1}{2}$
255,সমাকলন,0,$\frac{\pi}{3}$,undefined
256,সমাকলন,0,$\frac{1}{\sqrt{a^2+b^2}}\ln\left|\frac{a\tan\frac{x}{2}+b+\sqrt{a^2+b^2}}{a\tan\frac{x}{2}+b-\sqrt{a^2+b^2}}\right|+c$,$\frac{\tan(x + \arctan(\frac{b}{a}))}{\sqrt{a^2 + b^2} \tan(\arctan(\frac{b}{a}))} + C$
257,সমাকলন,0,$\ln\frac{4}{3}$,The final answer is $\frac{\pi}{4}$
258,সমাকলন,0,"$(a)\ \frac{\pi}{4}-\frac{1}{2}\ln2$, $(b)\ \ln\frac{3}{2}$","(a) $\frac{\pi}{4} - \frac{1}{2} \ln 2$
(b) $\ln \frac{3}{4}$"
259,সমাকলন,0,$\frac{\pi}{4}$,$\frac{\pi}{8}$
260,সমাকলন,0,$-\frac{2}{15}$,$\frac{11}{30}$
261,সমাকলন,0,$\tan x-\sec x+c$,$x - \tan x + \sec x + C$
262,সমাকলন,0,$\frac{e}{2}-1$,"এই ইন্টিগ্রালটির সরাসরি সমাধান বের করা বেশ কঠিন। এটি সম্ভবত একটি জটিল ইন্টিগ্রাল, যার সমাধান বের করার জন্য বিশেষ ফাংশন বা সংখ্যাসূচক পদ্ধতি (numerical methods) ব্যবহার করতে হবে।"
263,সমাকলন,1,$\frac{\pi}{12}+\frac{1}{4}\ln(2+\sqrt{3})$,$\frac{1}{4}\ln(2 + \sqrt{3}) + \frac{\pi}{12}$
264,সমাকলন,0,$\frac{2}{3}$,$\frac{4(e^2-6)}{9}$
265,সমাকলন,1,$\frac{2}{5}\ln(x-1)-\frac{1}{15}\ln(3x+2)+c$,$-\frac{1}{15}\ln|3x+2| + \frac{2}{5}\ln|x-1| + C$
266,সমাকলন,1,$\frac{4}{15}$,$\frac{4}{15}$
267,সমাকলন,1,$\frac{1}{2}e^x(\sin x+\cos x)+C$,$\frac{1}{2}e^x(\cos x + \sin x) + C$
268,সমাকলন,1,$\ln\left(\frac{x-2}{x-1}\right)+C$,$\ln\left|\frac{x-2}{x-1}\right| + C$
269,সমাকলন,1,"$(a)\ \frac{1}{4}\pi a^2$, $(b)\ \frac{8}{21}$","(a) $\frac{a^2\pi}{4}$
(b) $\frac{8}{21}$"
270,সমাকলন,0,$\frac{1}{a}\sin\left[\tan^{-1}\left(\frac{x}{a}\right)\right]+c$,$\frac{x}{\sqrt{x^2+a^2}} + C$
271,সমাকলন,0,"$(i)\ \frac{\pi}{6}$, $(ii)\ \frac{3}{2}x+\frac{1}{2}\sin x+c$","(i) $\ln\left(\frac{1 + \sqrt{3}}{\sqrt{2}(1 + \sqrt{2})}\right)$
(ii) $\frac{3x}{2} + \frac{\sin x}{2} + C$"
272,সমাকলন,1,$\frac{1}{3}$ বর্গ একক,$\frac{1}{3}$
273,সমাকলন,0,$\frac{1}{4}\ln\left|\frac{2+\sin x}{2-\sin x}\right|+C$,$-\frac{1}{2\sin x} \ln|3+\cos^2x| + C$
274,সমাকলন,0,$\frac{\pi^2}{4}$,$\frac{x^2}{2} - \frac{x^2}{4} - \frac{x\sin(2x)}{4} - \frac{\cos(2x)}{8} + C$
275,সমাকলন,0,$-2\sqrt{1-x}+\frac{2}{3}(\sqrt{1-x})^3+c$,$-2\sqrt{1-x} - \frac{2}{3}(1-x)^{3/2} + C$
276,সমাকলন,1,$\frac{1}{2}\left[x^2\sin^{-1}x^2+\sqrt{1-x^4}\right]+c$,$\frac{x^2}{2}\sin^{-1}(x^2) + \frac{1}{2}\sqrt{1 - x^4} + C$
277,সমাকলন,1,$\frac{x^3}{3}(\ln x)^2-\frac{2}{9}x^3(\ln x)+\frac{2x^3}{27}+c$,$\frac{x^3 (\ln x)^2}{3} - \frac{2x^3 \ln x}{9} + \frac{2x^3}{27}$
278,সমাকলন,0,$36\left[\pi/2-\sin^{-1}(5/6)-\frac{1}{2}\sin\left\{2\sin^{-1}\left(\frac{5}{6}\right)\right\}\right]$,$18\pi$
279,সমাকলন,1,$\frac{\sqrt{3}}{4}$,$\frac{\sqrt{3}}{4}$
280,সমাকলন,1,$\pi r^2$,πr²
281,সমাকলন,1,$2\sqrt{2}$,$2\sqrt{2}$
282,সমাকলন,0,$\frac{\pi^2}{8}$,$1 - \sqrt{1-\frac{\pi^2}{4}}$
283,সমাকলন,0,$\frac{1}{2}\{x\sin(\ln x)-x\cos(\ln x)\}+c$,$x \sin(\ln x) - x \cos(\ln x) + C$
284,সমাকলন,0,$(a)\ 2\sqrt{\tan x}+c$,$\tan x + C$
285,সমাকলন,0,$-\frac{1}{6}\ln(x-5)+\frac{1}{6}\ln(x+1)+c$,$\frac{1}{2} \ln(x^2 - 4x + 5) + C$
286,সমাকলন,0,$\frac{1}{9}\ln(e^x-3)-\frac{x}{9}+\frac{1}{3e^x}+c$,$\frac{x}{3} + \frac{1}{3e^x} - \frac{1}{3}\ln|e^x-3| + C$
287,সমাকলন,1,$\frac{\pi}{3}$,$\frac{\pi}{3}$
288,সমাকলন,1,$\frac{8}{21}$,$\frac{8}{21}$
289,সমাকলন,1,$\frac{7}{18}$,$\frac{7}{18}$
290,সমাকলন,0,$\frac{7}{3}$,$\frac{1}{4}$
291,সমাকলন,1,$7\sqrt{7}$,$7\sqrt{7}$
292,সমাকলন,1,$\frac{8}{5}$,$\frac{8}{5}$
293,সমাকলন,0,$\frac{e^x}{x+1}+c$,এই ইন্টিগ্রালটির সমাধান বেশ জটিল এবং সরাসরি রূপটি বের করা কঠিন। এটি সাধারণত সংখ্যাগত পদ্ধতি বা বিশেষ ফাংশন ব্যবহার করে সমাধান করা হয়।
294,সমাকলন,0,$2\sqrt{1+e^x}+\ln\frac{\sqrt{1+e^x}-1}{\sqrt{1+e^x}+1}+C$,$2\sqrt{1+e^x} + C$
295,সমাকলন,0,$e-\frac{2}{\log2}$,"এই ইন্টিগ্রালটির সঠিক উত্তর বের করার জন্য আরও কিছু গাণিতিক কৌশল এবং বিশেষ ফাংশনের জ্ঞান প্রয়োজন। যেহেতু এখানে সরাসরি সমাধান দেওয়া সম্ভব নয়, তাই একটি আনুমানিক মান দেওয়া যেতে পারে।
FinalAnswer:
এই সমস্যাটির সমাধান বেশ জটিল এবং এর জন্য বিশেষায়িত পদ্ধতি বা টেবিল থেকে মান ব্যবহার করতে হতে পারে।"
296,সমাকলন,0,$\frac{1}{2}\tan^{-1}\left(\frac{\tan\theta}{2}\right)+c$,$\frac{1}{\sqrt{7}}\tan^{-1}\left(\frac{\tan\theta}{\sqrt{7}}\right) + C$
297,সমাকলন,0,$-2\cos x-x+c$,"$\ln|1 - \sin x| + \ln|1 - \sin x| + C = 2\ln|1 - \sin x| + C$
$\int \frac{\sin x + \cos 2x}{1 - \sin x} dx = \ln|1 - \sin x|^2 + C$
$\int \frac{\sin x + \cos 2x}{1 - \sin x} dx = \ln(1 - \sin x)^2 + C$
$\int \frac{\sin x + \cos 2x}{1 - \sin x} dx = 2 \ln|1 - \sin x| + C$
$\int \frac{\sin x + \cos 2x}{1 - \sin x} dx = 2 \ln|1 - \sin x| + C$
FinalAnswer:
$2\ln|1-\sin x| + C$"
298,সমাকলন,0,$\frac{1}{\sqrt{2}}\ln\frac{\sqrt{2}+1}{\sqrt{2}-1}$,$\sqrt{2}\ln(1+\sqrt{2})$
299,সমাকলন,1,$\frac{1}{6}\ln\left|\frac{e^{x^3}-1}{e^{x^3}+1}\right|+c$,$\frac{1}{6} \ln\left|\frac{e^{x^3}-1}{e^{x^3}+1}\right| + C$
300,সমাকলন,0,$\frac{1}{2a}$,$\frac{1}{4} - \frac{\pi}{8a^3} + \frac{1}{4a^3}$
301,সমাকলন,0,$\frac{1}{54}\left(\tan^{-1}\frac{x}{3}+\frac{3x}{9+x^2}\right)+c$,$\frac{1}{6}\arctan\left(\frac{x}{3}\right) + \frac{x}{6\sqrt{9 + x^2}} + C$
302,বাস্তব সংখ্যা ও অসমতা,0,"$\left(\frac{3}{2}, \frac{5}{3}\right)\cup\left(\frac{5}{3}, \frac{11}{6}\right)$",$\frac{3}{2} < x < \frac{11}{6}$ অথবা $x = \frac{5}{3}$ (অসংজ্ঞায়িত)
303,বাস্তব সংখ্যা ও অসমতা,1,$61$ জন,61
304,বাস্তব সংখ্যা ও অসমতা,0,"$-\frac{11}{25}\le x\le-\frac{9}{25}$, $x\ne-\frac{2}{5}$",$x \le -\frac{11}{25} \text{ অথবা } x \ge -\frac{9}{25}$
305,বাস্তব সংখ্যা ও অসমতা,1,$\frac{2}{3}<x<2$,"$(\frac{2}{3}, 2)$"
306,বাস্তব সংখ্যা ও অসমতা,0,$-\frac{2}{5}\le x\le-\frac{4}{15}$ এবং $x\ne-\frac{1}{3}$,$-\frac{2}{5} \le x \le -\frac{4}{15}$
307,বাস্তব সংখ্যা ও অসমতা,0,$\frac{3}{2}<x<\frac{11}{6}$; $x\ne\frac{5}{3}$,$\frac{3}{2} < x < \frac{11}{6}$
308,বাস্তব সংখ্যা ও অসমতা,1,$2<x<3$,"$(2, 3)$"
309,বাস্তব সংখ্যা ও অসমতা,0,ক্ষুদ্রতম ঊর্ধ্বসীমা $=3$ এবং বৃহত্তম নিম্নসীমা $=\frac{1}{5}$,"বৃহত্তম ঊর্ধ্বসীমা: 3
ক্ষুদ্রতম নিম্নসীমা: 1/5"
310,বাস্তব সংখ্যা ও অসমতা,0,$\frac{1}{2}\le x\le\frac{3}{2}$ যখন $x\ne1$,"$\left[\frac{1}{2}, \frac{3}{2}\right]$"
311,রৈখিক প্রোগ্রামিং,0,$11$ কেজি,৭ কেজি
312,রৈখিক প্রোগ্রামিং,1,$2775$ ডলার,2775
313,রৈখিক প্রোগ্রামিং,1,$30$,30
314,জটিল সংখ্যা,0,$x^2+y^2+2x+y=0$,"$z = -1, -i$"
315,জটিল সংখ্যা,0,$\frac{1\pm\sqrt{11}i}{2}$,$\frac{1 + i\sqrt{11}}{2}$
316,জটিল সংখ্যা,0,$\pm\sqrt{\frac{13}{2}}(1\pm i)$,$\frac{\sqrt{26}}{2} + i\frac{\sqrt{26}}{2}$
317,জটিল সংখ্যা,1,$\omega=9$,9
318,জটিল সংখ্যা,1,$r=\frac{3}{\sqrt{5}}$,$\frac{3\sqrt{5}}{5}$
319,জটিল সংখ্যা,1,"$\frac{1}{\sqrt{2}}(\cos\theta+i\sin\theta)$ যেখানে, $\theta=135^\circ$",$\frac{\sqrt{2}}{2}\left(\cos\frac{3\pi}{4} + i\sin\frac{3\pi}{4}\right)$
320,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}(\sqrt{1+\cos\theta}+i\sqrt{1-\cos\theta})$,$\cos\left(\frac{\theta}{2}\right) + i\sin\left(\frac{\theta}{2}\right)$
322,জটিল সংখ্যা,0,"$r=2$, $\theta=\frac{5\pi}{6}$","Modulus = 2, Argument = 11π/6"
323,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}\{\sqrt{a+2}+i\sqrt{a-2}\}$,$\sqrt{1 + \frac{|a|}{2}} + i \frac{\sqrt{a^2-4}}{2\sqrt{1 + \frac{|a|}{2}}}$
324,জটিল সংখ্যা,1,$2$,2
325,জটিল সংখ্যা,1,$-4$,-4
326,জটিল সংখ্যা,1,"$|Z|=2$, $\theta=\pi/3$","$|z| = 2$, $\arg(z) = \frac{\pi}{3}$"
327,জটিল সংখ্যা,1,$5$,5
328,জটিল সংখ্যা,0,$0$,$\sqrt{3}$
329,জটিল সংখ্যা,0,$\pm2i; \ \pm i\pm\sqrt{3}$,$\sqrt{3} + i$
330,জটিল সংখ্যা,0,"$r=5$, $\theta=-\pi+\tan^{-1}\frac{3}{4}$","$|z| = 5$
$\arg(z) = \arctan(\frac{3}{4}) \approx 0.6435$ (রেডিয়ান) অথবা $-0.6435$ (রেডিয়ান)"
331,জটিল সংখ্যা,0,$x^2+2x+3=0$,12
332,জটিল সংখ্যা,0,$x^2=i+\sqrt{i+\sqrt{i+\cdots\cdots\cdots\infty}}$,$\frac{1 + \sqrt{\frac{1+\sqrt{17}}{2}} + i\sqrt{\frac{2}{1+\sqrt{17}}}}{2}$
333,জটিল সংখ্যা,1,$5$,5
334,বহুপদী ও সমীকরণ,0,"$2,-2,-3,-4$","<2, -2>"
335,বহুপদী ও সমীকরণ,1,"$x=3,-\frac{3}{2}$","<3, -3/2>"
336,বহুপদী ও সমীকরণ,0,$b=c$,$b^2 \delta = ac \beta$
337,বহুপদী ও সমীকরণ,1,$x^2-(b^4+4b^3+2b^2)x+b^4=0$,$y^2 - (b^4 + 4b^3 + 2b^2)y + b^4 = 0$
338,বহুপদী ও সমীকরণ,1,$x^2-px+q=0$,$y^2 - \frac{pq}{(p-\alpha)(p-\beta)} y + \frac{q^2}{(p-\alpha)(p-\beta)} = 0$
339,বহুপদী ও সমীকরণ,0,"$x=-3,-4$","<3, -3/2>"
340,বহুপদী ও সমীকরণ,1,$\frac{b^2-2ca}{a^2c^2}$,$\frac{a^2(\alpha+\beta)^2+2ab(\alpha+\beta)+2b^2-2a^2\alpha\beta}{[a^2\alpha\beta+ab(\alpha+\beta)+b^2]^2}$
341,বহুপদী ও সমীকরণ,1,$a=-1$,a = -1
342,বহুপদী ও সমীকরণ,1,$p(p^2+3q)+3r$,$p^3 + 3pq + 3r$
343,বহুপদী ও সমীকরণ,0,"$p=10,q=24$","p = 0, q = -1"
344,বহুপদী ও সমীকরণ,0,"$\frac{\alpha}{\beta}, \frac{\beta}{\alpha}$",$x^2 - \frac{b^2 - 2ac}{c}x + a = 0$
345,বহুপদী ও সমীকরণ,1,$125x^2-63x+8=0$,$125y^2 - 63y + 8 = 0$
346,বহুপদী ও সমীকরণ,1,"$x=\frac{3}{4}, -\frac{1}{2}$","$\frac{3}{4}, -\frac{1}{2}$"
347,বহুপদী ও সমীকরণ,1,$1$,1
348,বহুপদী ও সমীকরণ,1,"$p=6,-1$","-1, 6"
349,বহুপদী ও সমীকরণ,1,"$x^2-(4b^2-2c)x+c^2=0$, $\alpha=-b+\sqrt{b^2-c}$, $\beta=-b-\sqrt{b^2-c}$","$x^2 - (4b^2 - 2c)x + c^2 = 0$
$\alpha = -b + \sqrt{b^2 - c}$
$\beta = -b - \sqrt{b^2 - c}$"
350,বহুপদী ও সমীকরণ,0,$3x^2+20x-3=0$,$147x^2 + 490\alpha\beta + 147\alpha^2 + 9y^2 + 60y + 147\beta^2 = 0$
351,বহুপদী ও সমীকরণ,0,"$k=4,-1$",$k = \pm i$
352,বহুপদী ও সমীকরণ,0,"$x=3,x=-3/2$",$x = -p$
353,বহুপদী ও সমীকরণ,0,$x^4-x^3-9x^2-x+30=0$,$2x^2 - x + 11 = 0$
354,বহুপদী ও সমীকরণ,0,$3x^2-19x+3=0$,$\frac{\alpha}{\beta} = \frac{19 + 5\sqrt{13}}{6}$
355,বহুপদী ও সমীকরণ,1,"$\frac{1}{4}, \frac{1}{2}, \frac{3}{4}$","<মূলগুলো হলো $\frac{1}{4}, \frac{1}{2}, \frac{3}{4}$>"
356,দ্বিপদী বিস্তৃতি,0,$\frac{1}{2}\left[1-\frac{1}{3^{r+1}}\right]$,3
357,দ্বিপদী বিস্তৃতি,0,$r=5$,4
358,দ্বিপদী বিস্তৃতি,0,$2.16$,15.625
359,দ্বিপদী বিস্তৃতি,0,$a=5$,10
360,দ্বিপদী বিস্তৃতি,0,$\sqrt{3}-1$,$\frac{\pi}{2} \tanh(\frac{\pi}{2})$
361,দ্বিপদী বিস্তৃতি,0,$\frac{105}{32}x^{10}$,$\frac{x^{40}}{y^{30}}$
362,দ্বিপদী বিস্তৃতি,0,$2\sqrt{2}$,$\frac{1}{3}$
363,দ্বিপদী বিস্তৃতি,0,$924$,4096
364,দ্বিপদী বিস্তৃতি,0,$p=14$; $x^6$ এর সহগ $=3\times x^4$ এর সহগ,$p = 244$
365,দ্বিপদী বিস্তৃতি,0,$\frac{a}{b}=\frac{5}{8}$,0
366,দ্বিপদী বিস্তৃতি,0,$a=5$,"n = 30, a = 243/29"
367,দ্বিপদী বিস্তৃতি,1,$13440$,13440
368,দ্বিপদী বিস্তৃতি,0,$\left(\frac{2}{3}\right)^{-2/3}$,The sum of the series cannot be expressed in a simple closed form.
369,দ্বিপদী বিস্তৃতি,1,$k=\frac{1}{\sqrt{3}}$,$\frac{\sqrt{3}}{3}$
370,দ্বিপদী বিস্তৃতি,0,$3003$,$x^{45}$
371,দ্বিপদী বিস্তৃতি,0,$r=11$,10
372,দ্বিপদী বিস্তৃতি,1,$n=55$,55
373,দ্বিপদী বিস্তৃতি,0,$\frac{7}{1536}$,$\frac{1}{128}$
375,দ্বিপদী বিস্তৃতি,1,$-{}^{12}C_5 5^5$,-2475000
376,দ্বিপদী বিস্তৃতি,0,$3^{n+1}-2^{n+1}$,$1 + 5x + 19x^2 + 65x^3 - 864x^4 + 2160x^5 + ...$
377,কণিক,0,$9$ বর্গ একক,12
378,কণিক,0,"$\frac{x^2}{12}+\frac{(y-4)^2}{4^2}=1$, $6$ একক","$\frac{4x^2}{3a^2} + \frac{y^2}{a^2} = 1$
উপকেন্দ্রিক লম্বের দৈর্ঘ্য $\frac{3}{2}a$"
379,কণিক,0,"$\frac{x^2}{2^2}-\frac{y^2}{3^2}=1$, $e=\sqrt{1+\frac{3^2}{2^2}}$, $\sqrt{13}x=\pm4$, $(\pm\sqrt{13},0)$","সঞ্চারপথ: $x^2 - 9y^2 = 4$
দিকাক্ষ: $x = \pm \frac{2}{3}\sqrt{1+y^2}$
উৎকেন্দ্রতা: $\frac{\sqrt{10}}{3}$
উপকেন্দ্র: $(0,0)$"
380,অন্তরীকরণ,1,"$(2,4)$","(2,4)"
381,কণিক,1,সরল রেখাটি পরাবৃত্তিকে স্পর্শ করে না।,কোনো স্পর্শবিন্দু নেই।
382,কণিক,0,$3x^2+3y^2+2xy-8=0$,"$\frac{(x-1)^2}{a^2} - \frac{(y+1)^2}{b^2} = 1$
যেখানে $b^2 = -4$ এবং $a^2 = \frac{b^2}{1 - \frac{1}{b}} = \frac{-4}{1 - \frac{1}{b}}$
এই সমীকরণটি বাস্তব হতে পারে না।"
383,কণিক,0,"$2x+y-1=0, 2x+y=3$","উপকেন্দ্রিক লম্বের সমীকরণ: $2x - y - 1 = 0$
নিয়ামকের সমীকরণ: $(x - 1)^2 + (y - 1)^2 = 17$"
384,সমাকলন,1,$\frac{1}{3}$ sq unit,$\frac{1}{3}$
385,কণিক,0,$(y+3)^2=\pm4(x-4)$,$(x - 4)^2 = 16(y + 3)$ অথবা $y = \frac{1}{16}x^2 - \frac{1}{2}x - 2$
386,কণিক,0,"$8,6,12\pi$","Length = 12
Area = $12\pi$"
387,কণিক,0,"$P=100$, $e=\frac{\sqrt{3}}{2}$, $S\equiv(\pm5\sqrt{3},0)$","উৎকেন্দ্রিকতা: $\frac{\sqrt{3}}{2}$
 উপকেন্দ্রের অবস্থান: $(10, 0)$"
388,কণিক,0,$x^2-y^2=32$,$\frac{x^2}{192} + \frac{y^2}{64} = 1$
389,কণিক,0,"$\frac{x^2}{9^2}+\frac{y^2}{3^2}=1$, $e=\frac{2\sqrt{2}}{3}$, $(\pm6\sqrt{2},0)$","উপবৃত্তের সমীকরণ: $\frac{x^2}{81} + \frac{y^2}{16} = 1$
উৎকেন্দ্রিকতা: $\frac{\sqrt{65}}{9}$
উপকেন্দ্রের স্থানাঙ্ক: (0, 0)"
390,কণিক,0,$(y+3)^2=4(x-4)$,$(x-4)^2 = 8(y+3)$
391,কণিক,0,"hyperbola; $(-4,-1)$; $(1,-1), (-9,-1)$; $x+4=\pm\frac{16}{5}$; $\frac{9}{2}$ units","Center: (-4, -1)
Foci: (-4, -4), (-4, 2)
Asymptotes: $x - \frac{4}{3}y = -\frac{8}{3}$ and $x + \frac{4}{3}y = -\frac{20}{3}$
Length of transverse axis: 8"
392,কণিক,0,"$e=\frac{1}{\sqrt{2}}$, $\frac{x^2}{100}+\frac{y^2}{50}=1$","উপবৃত্তের উপকেন্দ্রিকতা 1 এবং সমীকরণ $\frac{x^2}{a^2} + \frac{y^2}{b^2} = 1$, যেখানে $a = c = 10$ এবং $b = 0$."
393,কণিক,0,$(x-1)^2+(y+1)^2=\frac{(x-y+6)^2}{(\sqrt{2})^2}$,$(x-1)^2 = 4(y+1)$
394,কণিক,0,$x^2+4y^2+116x+2y+4xy+259=0$,$(x+8)^2 + (y+2)^2 = \frac{529}{5} (2x - y - 9)^2$
395,কণিক,0,"$e=\frac{3}{5}$, $\left(\pm\frac{27}{5},0\right)$","উৎকেন্দ্রতা: $e = \sqrt{1 - \frac{b^2}{a^2}}$
 উপকেন্দ্রদ্বয়ের স্থানাঙ্ক: $(a, 0), (0, b)$"
396,কণিক,0,"$\left(-2,-\frac{3}{2}\right)$, $2y+5=0$","উপকেন্দ্রের সমীকরণ: $x = -2$
নিয়ামকের সমীকরণ: $y = 2x + 2$"
397,কণিক,0,$3x+4y+25=0$,$y = 4$
398,কণিক,0,"$\left(-\frac{3}{2}, -\frac{61}{40}\right)$, $\left(-\frac{3}{2}, -\frac{41}{40}\right)$, $y+\frac{41}{40}=0$, $x+\frac{3}{2}=0$, $y+\frac{81}{40}=0$","Top vertex: $\left(-\frac{3}{2}, -\frac{61}{40}\right)$
Focus: $\left(-\frac{3}{2}, -\frac{61}{40} + \frac{1}{2}\right)$
Directrix: $y = -\frac{61}{40} - \frac{1}{2}$
Axis of symmetry: $x = -\frac{3}{2}$
Asymptote: $y = x - \frac{1}{40}$
Directional Asymptotes: $y = -\frac{61}{40} \pm \frac{\sqrt{5}}{2}$"
399,কণিক,0,$(x+y)^2=4\cdot(x-y+1)$,$x^2 + y^2 = \frac{1}{2}$
400,কণিক,0,"$P\equiv(2,\pm4\sqrt{2})$","The problem statement is incorrect as the focus distance is given as 6, but the equation of the parabola is $y^2 = 16x$, which implies the focus distance is 2. Assuming the focus distance is 2, the coordinates of the point on the parabola are $(0.1445, 4.55)$ and $(0.1445, -4.55)$."
401,কণিক,0,$20x^2+36y^2=405$,$\frac{4x^2}{25} + \frac{36y^2}{125} = 1$
402,কণিক,0,"$4x+3y+1=0$, $3x-4y-43=0$","$\frac{(x - 2)^2}{5} - \frac{(y + 3)^2}{20} = 1$
অক্ষ: $x = 2$
নিয়ামক: $y = -3$"
403,কণিক,0,$\frac{x^2}{9}+\frac{y^2}{5}=1$,$\frac{x^2}{4} - \frac{y^2}{b^2} = 1$ (যেখানে b^2 এর মান নির্ণয় করা যায়নি)
404,কণিক,0,"$2y\pm\sqrt{5}=0$, $\left(0,\pm\frac{1}{2\sqrt{5}}\right)$","দিকাক্ষগুলোর সমীকরণ: $y = \frac{\sqrt{5}}{2}x$ এবং $y = -\frac{\sqrt{5}}{2}x$
ফোকাসদ্বয়: $(0, \pm \frac{i}{\sqrt{20}})$"
405,কণিক,0,"$(-2,2)$, $y=\frac{5}{2}$","শীর্ষবিন্দু: $(-2, 2)$, দিকাক্ষের সমীকরণ: $x = -2$"
406,কণিক,0,"$a=3$, $\left(\frac{1}{3},2\right)$, $(3,0)$, $12$, $x+3=0$","a = 3
স্পর্শবিন্দুর স্থানাঙ্ক: (1/3, 2)
উপকেন্দ্রের স্থানাঙ্ক: (0, 0)
উপকেন্দ্রিক লম্বের দৈর্ঘ্য: 3
নিয়ামকের সমীকরণ: y = 0"
407,কণিক,1,$12$ বর্গ একক,12
408,কণিক,0,"$9x^2+4y^2=81$, $\left(0,\pm\frac{3\sqrt{5}}{2}\right)$","$\frac{x^2}{9} + \frac{4y^2}{81} = 1$
উপকেন্দ্র: $(3, 0), \left(0, \frac{9}{2}\right)$"
