id,ChapterName,label,expected_final_answer,predicted_final_answer
208,অন্তরীকরণ,1,$\cos y$,$\cos y$
209,অন্তরীকরণ,1,$\ln2$,(\ln 2\)
210,অন্তরীকরণ,0,$\frac{dy}{dx}=\frac{y\tan x+\ln(\sin y)}{\ln(\cos x)-x\cot y}$,"**
\[
\frac{dy}{dx} = \frac{y \tan x + \ln(\sin y)}{\ln(\cos x) - \frac{x \cos y}{y}}
\]"
211,অন্তরীকরণ,1,"$8,-4,8$","**
৮, -৪, ৮"
212,অন্তরীকরণ,0,$\frac{1+x^2}{1-2x}$,"[
\frac{(1 + x^2)^2}{1 - 2x}
\]"
213,অন্তরীকরণ,0,"ক) $5e^x\left(\frac{1}{x}+\ln x\right)$, খ) $\frac{3}{1+x^2}$","**
\[
\frac{3 + 6x^2 - 3x^4}{(1 + x^2)^3}
\]"
216,অন্তরীকরণ,0,$\frac{5}{3}x^{\frac{2}{3}}-\frac{4}{3}x^{-\frac{1}{3}}-\frac{1}{3}x^{-\frac{4}{3}}$,[ 2(x-1) - \frac{(x-1)^2}{3x} \]
217,অন্তরীকরণ,0,$(\tan x)^x\left\{\ln(\tan x)+\frac{x}{\sin x\cos x}\right\}+x^{\tan x}\left\{\frac{\tan x}{x}+\ln x.\sec^2x\right\}$,"[
\frac{dy}{dx} = (\tan x)^x \left( \frac{\sec^2 x (1 + x)}{\sin x} + \ln(\tan x) \right) + x^{\tan x} \left( \sec^2 x \ln x + \frac{\tan x}{x} \right)
\]"
218,অন্তরীকরণ,1,$\frac{1}{2}$,(\frac{1}{2}\)
219,অন্তরীকরণ,0,$0$,(\frac{1}{2}\)
220,অন্তরীকরণ,0,$\frac{dy}{dx}=-\frac{y}{x}\cdot\frac{y+x\ln y}{x+y\ln x}$,"[
-\frac{x^2 + y^2}{xy \ln(xy)}
\]"
221,অন্তরীকরণ,0,"$\frac{1}{2}[3^ne^{3x}-r^ne^{3x}\cos(2x+n\theta)]$, $r=\sqrt{13}$, $\theta=\tan^{-1}\frac{2}{3}$","**
\[
e^{3x} \sin^2 x \text{ এর } n\text{th derivative} = \frac{1}{2} e^{3x} \left( 3^n - (-1)^n 2^n \cos 2x \right)
\]"
222,অন্তরীকরণ,0,$x=e$ এবং লঘুমান $=e$,"**
গুরু মানের মান: \( e \) (বিন্দু \( x = e \) এ)"
223,অন্তরীকরণ,1,$n\cos x$,( n \cos x \)
225,সমাকলন,0,$\frac{1}{a}\int_0^\infty\frac{dz}{z^2+\left(\sqrt{\frac{b}{a}}\right)^2}$,(\frac{\pi}{2} \sqrt{\frac{a - b}{a}}\)
226,সমাকলন,1,$\frac{9}{2}$ বর্গএকক,9/2
227,সমাকলন,0,$\frac{2\pi}{3}-\frac{\sqrt{3}}{2}$,(\frac{2\pi}{3} - \sqrt{3}\)
228,সমাকলন,1,$\frac{x^{\ln(2)+1}}{\ln(2)+1}+c$,"**
$\frac{x^{1 + \ln 2}}{1 + \ln 2} + C$"
229,সমাকলন,0,$\tan x+\sec x+c$,(\tan x - \sec x + C\)
230,সমাকলন,0,$150.913$ (প্রায়),$190 - \frac{90}{\ln 10}$
231,সমাকলন,0,$a^2\left(\frac{\pi}{2}-\frac{4}{3}\right)$,( a^2 \)
232,সমাকলন,0,$\frac{5}{12}\pi+\frac{1-\sqrt{3}}{2}$,(\frac{5\pi}{12} - \frac{\sqrt{3}}{2} + \frac{1}{2}\)
233,সমাকলন,1,$b=\frac{1}{2}$,$\frac{1}{2}$
234,সমাকলন,1,"$(i)\ -\frac{1}{2}$, $(ii)\ \frac{1}{2}$","(i) $-0.5$
(ii) $0.5$"
235,সমাকলন,0,$\frac{e^3}{4}-1$,"[
\boxed{\frac{e^3}{2"
236,সমাকলন,1,$1$ বর্গ একক,"**
১.০"
237,সমাকলন,1,$\ln\frac{3}{2}$,(\ln \left( \frac{3}{2} \right)\)
238,সমাকলন,0,$\frac{1}{2m}e^{m\tan^{-1}x}+\frac{e^{m\tan^{-1}x}}{2(m^2+4)}\{m\cos(2\tan^{-1}x)+2\sin(2\tan^{-1}x)\}+c$,"**
\[
\boxed{ \frac{e^{m \tan^{-1} x}}{8m} + \frac{e^{m \tan^{-1} x}}{2(m^2 + 4)} \left(m \cos \left(2 \tan^{-1} x\right) + 2 \sin \left(2 \tan^{-1} x\right)\right) + \frac{e^{m \tan^{-1} x}}{8(m^2 + 16)} \left(m \cos \left(4 \tan^{-1} x\right) + 4 \sin \left(4 \tan^{-1} x\right)\right) + C }
\]"
239,সমাকলন,0,$\left(\frac{8}{3}\pi-3\sqrt{3}\right)a^2$,
240,সমাকলন,1,$\frac{4}{3}$ বর্গ একক,(\boxed{\dfrac{4}{3}}\)
241,সমাকলন,0,$\frac{1}{\sqrt{2}}\tan^{-1}\left(\frac{x-\frac{1}{x}}{\sqrt{2}}\right)+c$,$\frac{1}{4\sqrt{2}} \ln\left|\frac{x^2 + \sqrt{2}x + 1}{x^2 - \sqrt{2}x + 1}\right| + \frac{1}{4} \left( \arctan(\sqrt{2}x + 1) - \arctan(\sqrt{2}x - 1)\right) + C$
242,সমাকলন,0,$4.5\ sq.\ units$,"**
\(\frac{25}{6}\)"
243,সমাকলন,0,$1-2e^{-1}$,$1/e - 1$
244,সমাকলন,0,$1$ বর্গ একক,4
245,সমাকলন,0,$\frac{\pi}{ab}$,"**
\[
\boxed{\frac{2\pi ab}{(a^2 + b^2)^{3/2}}}
\]"
246,সমাকলন,0,$\ln2-2+\frac{\pi}{2}$,(\ln(2) - \frac{1}{2}\)
247,সমাকলন,0,$\ln\frac{\sqrt{3}+1}{2}$,(2 - 2\sqrt{3} + \ln 3\)
248,সমাকলন,1,$\frac{1}{2}e^{x^2}(x^2-1)+c$,$\frac{1}{2} e^{x^2} (x^2 - 1) + C$
249,সমাকলন,0,$x\sin^{-1}\sqrt{\frac{x}{x+a}}-\frac{\sqrt{a}}{2}\left(2\sqrt{x}-2\sqrt{a}\tan^{-1}\sqrt{\frac{x}{a}}\right)+c$,$a \left(\tan^{-1} \sqrt{\frac{x}{x+a}}\right)^2 \cdot \frac{2x + a}{x+a} + C$
250,সমাকলন,1,$\frac{128}{15}$,(\dfrac{128}{15}\)
251,সমাকলন,1,"$(a)\ \frac{\pi^2}{8}$, $(b)\ \frac{7}{3}$","**
**(a)** \(\boxed{\dfrac{\pi^2}{8}}\)
**(b)** \(\boxed{\dfrac{7}{3}}\)"
252,সমাকলন,0,$e^x\left(\frac{x-1}{x+1}\right)+c$,"[
e^x \left( \frac{2}{x+1} - \ln|x+1| \right) + C
\]"
253,সমাকলন,1,$\frac{x^2\cot^{-1}x}{2}+\frac{x}{2}-\frac{1}{2}\tan^{-1}x+c$,"**
\[
\frac{x^2}{2} \cot^{-1}(x) + \frac{x}{2} - \frac{1}{2} \tan^{-1}(x) + C
\]"
254,সমাকলন,1,$\frac{1-\sqrt{3}}{2}+\frac{5\pi}{12}$,(\frac{5\pi}{12} - \frac{\sqrt{3} - 1}{2}\)
255,সমাকলন,0,$\frac{\pi}{3}$,(\boxed{\dfrac{\pi}{6}}\)
256,সমাকলন,0,$\frac{1}{\sqrt{a^2+b^2}}\ln\left|\frac{a\tan\frac{x}{2}+b+\sqrt{a^2+b^2}}{a\tan\frac{x}{2}+b-\sqrt{a^2+b^2}}\right|+c$,"**
\[
\boxed{\frac{1}{\sqrt{a^2 + b^2}} \ln\left|\frac{a \cos x + b \sin x}{b \cos x - a \sin x}\right| + C}
\]"
257,সমাকলন,1,$\ln\frac{4}{3}$,"**
\(\ln \left( \frac{4}{3} \right)\)"
258,সমাকলন,0,"$(a)\ \frac{\pi}{4}-\frac{1}{2}\ln2$, $(b)\ \ln\frac{3}{2}$","**
**(a)** \(\boxed{\dfrac{\pi}{4} - \dfrac{1}{2} \ln 2}\)
**(b)** \(\boxed{3 \ln 2 - \ln 3}\)"
259,সমাকলন,0,$\frac{\pi}{4}$,(\dfrac{\sqrt{3} \pi}{9}\)
260,সমাকলন,0,$-\frac{2}{15}$,(\frac{13}{60}\)
261,সমাকলন,0,$\tan x-\sec x+c$,$\boxed{2 \ln \left|\csc \frac{x}{2} + \cot \frac{x}{2}\right| + C}$
262,সমাকলন,0,$\frac{e}{2}-1$,"[
e \ln(2) - \frac{e}{2} + 1
\]"
263,সমাকলন,0,$\frac{\pi}{12}+\frac{1}{4}\ln(2+\sqrt{3})$,(\frac{3\pi}{16}\)
264,সমাকলন,1,$\frac{2}{3}$,(\boxed{\dfrac{2}{3}}\)
265,সমাকলন,1,$\frac{2}{5}\ln(x-1)-\frac{1}{15}\ln(3x+2)+c$,"**
\[
-\frac{1}{15} \ln|3x + 2| + \frac{2}{5} \ln|x - 1| + C
\]"
266,সমাকলন,1,$\frac{4}{15}$,(\frac{4}{15}\)
267,সমাকলন,1,$\frac{1}{2}e^x(\sin x+\cos x)+C$,$\frac{e^x (\cos x + \sin x)}{2} + C$
268,সমাকলন,1,$\ln\left(\frac{x-2}{x-1}\right)+C$,"**
\[
\ln\left| \frac{x - 2}{x - 1} \right| + C
\]"
269,সমাকলন,1,"$(a)\ \frac{1}{4}\pi a^2$, $(b)\ \frac{8}{21}$","**

**(a)** \(\boxed{\dfrac{\pi a^2}{4}}\)

**(b)** \(\boxed{\dfrac{8}{21}}\)"
270,সমাকলন,0,$\frac{1}{a}\sin\left[\tan^{-1}\left(\frac{x}{a}\right)\right]+c$,"[
\frac{x}{a^2 \sqrt{x^2 + a^2}} + C
\]"
271,সমাকলন,0,"$(i)\ \frac{\pi}{6}$, $(ii)\ \frac{3}{2}x+\frac{1}{2}\sin x+c$","**

**(i)** \(\boxed{-\dfrac{\pi}{6}}\)

**(ii)** \(\boxed{\dfrac{3x}{2} + \dfrac{\sin x}{2} + C}\)"
272,সমাকলন,0,$\frac{1}{3}$ বর্গ একক,(\dfrac{1}{6}\)
273,সমাকলন,0,$\frac{1}{4}\ln\left|\frac{2+\sin x}{2-\sin x}\right|+C$,"[
-\frac{1}{2} \ln|3 + \cos^2 x| + C
\]"
274,সমাকলন,0,$\frac{\pi^2}{4}$,"**
\[
\frac{x^2}{4} - \frac{x \sin 2x}{4} - \frac{\cos 2x}{8} + C
\]"
275,সমাকলন,1,$-2\sqrt{1-x}+\frac{2}{3}(\sqrt{1-x})^3+c$,"[
\frac{2}{3} (1 - x)^{3/2} - 2 \sqrt{1 - x} + C
\]"
276,সমাকলন,0,$\frac{1}{2}\left[x^2\sin^{-1}x^2+\sqrt{1-x^4}\right]+c$,$\frac{1}{2} \left[ x^2 \sin^{-1}(x^2) - \frac{1}{\sqrt{1 - x^4}} \right] + C$
277,সমাকলন,1,$\frac{x^3}{3}(\ln x)^2-\frac{2}{9}x^3(\ln x)+\frac{2x^3}{27}+c$,"[
\frac{x^3}{27} \left( 9 (\ln x)^2 - 6 \ln x + 2 \right) + C
\]"
278,সমাকলন,0,$36\left[\pi/2-\sin^{-1}(5/6)-\frac{1}{2}\sin\left\{2\sin^{-1}\left(\frac{5}{6}\right)\right\}\right]$,
279,সমাকলন,1,$\frac{\sqrt{3}}{4}$,(\frac{\sqrt{3}}{4}\)
280,সমাকলন,1,$\pi r^2$,(\pi r^2\)
281,সমাকলন,1,$2\sqrt{2}$,"**
$2\sqrt{2}$"
282,সমাকলন,1,$\frac{\pi^2}{8}$,(\frac{\pi^2}{8}\)
283,সমাকলন,0,$\frac{1}{2}\{x\sin(\ln x)-x\cos(\ln x)\}+c$,$-x \cos(\ln x) + C$
284,সমাকলন,0,$(a)\ 2\sqrt{\tan x}+c$,"**
\(\sec x + C\)"
285,সমাকলন,0,$-\frac{1}{6}\ln(x-5)+\frac{1}{6}\ln(x+1)+c$,(\frac{1}{2} \ln \left| \frac{x + 1}{5 - x} \right| + C\)
286,সমাকলন,0,$\frac{1}{9}\ln(e^x-3)-\frac{x}{9}+\frac{1}{3e^x}+c$,"[
\frac{x}{3} - \frac{1}{3} \ln|e^x - 3| + C
\]"
287,সমাকলন,1,$\frac{\pi}{3}$,(\frac{\pi}{3}\)
288,সমাকলন,0,$\frac{8}{21}$,$\boxed{\dfrac{2}{3}}$
289,সমাকলন,1,$\frac{7}{18}$,"**
\(\boxed{\dfrac{7}{18}}\)"
290,সমাকলন,1,$\frac{7}{3}$,(\frac{7}{3}\)
291,সমাকলন,1,$7\sqrt{7}$,"**
\(7 \sqrt{7}\)"
292,সমাকলন,1,$\frac{8}{5}$,$\frac{8}{5}$
293,সমাকলন,0,$\frac{e^x}{x+1}+c$,( e^x \ln|x + 1| - \frac{e^x}{x + 1} + C \)
294,সমাকলন,0,$2\sqrt{1+e^x}+\ln\frac{\sqrt{1+e^x}-1}{\sqrt{1+e^x}+1}+C$,( 2\sqrt{1 + e^x} + C \)
295,সমাকলন,0,$e-\frac{2}{\log2}$,"[
e + 2 - 2 \ln 2 - \frac{2}{\ln 2}
\]"
296,সমাকলন,0,$\frac{1}{2}\tan^{-1}\left(\frac{\tan\theta}{2}\right)+c$,"**
\[
\boxed{\frac{\theta}{3} + \frac{2}{3} \arctan\left(\sqrt{3} \tan\theta\right) + C}
\]"
297,সমাকলন,1,$-2\cos x-x+c$,"**
\[
-2\cos x + x + C
\]"
298,সমাকলন,0,$\frac{1}{\sqrt{2}}\ln\frac{\sqrt{2}+1}{\sqrt{2}-1}$,(\ln(\sqrt{2} + 1)\)
299,সমাকলন,0,$\frac{1}{6}\ln\left|\frac{e^{x^3}-1}{e^{x^3}+1}\right|+c$,"[
\frac{1}{3} \ln\left|\coth\left(\frac{x^3}{2}\right)\right| + C
\]"
300,সমাকলন,0,$\frac{1}{2a}$,(\frac{\pi}{4a}\)
301,সমাকলন,1,$\frac{1}{54}\left(\tan^{-1}\frac{x}{3}+\frac{3x}{9+x^2}\right)+c$,$\frac{x}{18(9 + x^2)} + \frac{1}{54} \arctan\left(\frac{x}{3}\right) + C$
302,বাস্তব সংখ্যা ও অসমতা,0,"$\left(\frac{3}{2}, \frac{5}{3}\right)\cup\left(\frac{5}{3}, \frac{11}{6}\right)$","**
অসমতাটি অসংজ্ঞায়িত হবার জন্য \( x = \frac{5}{3} \)।
অসমতাটি সমাধান: \( x \in \left( \frac{3}{2}, \frac{11}{6} \right) \)."
303,বাস্তব সংখ্যা ও অসমতা,1,$61$ জন,"**
61"
304,বাস্তব সংখ্যা ও অসমতা,0,"$-\frac{11}{25}\le x\le-\frac{9}{25}$, $x\ne-\frac{2}{5}$",$x \leq -\frac{11}{25}$ বা $x \geq -\frac{9}{25}$ এবং $x \neq -\frac{2}{5}$
305,বাস্তব সংখ্যা ও অসমতা,1,$\frac{2}{3}<x<2$,(\frac{2}{3} < x < 2\)
306,বাস্তব সংখ্যা ও অসমতা,0,$-\frac{2}{5}\le x\le-\frac{4}{15}$ এবং $x\ne-\frac{1}{3}$,"$x \in (-\infty, -2] \cup \left[-\frac{2}{5}, -\frac{4}{15}\right] \cup \left[\frac{4}{3}, \infty\right)$"
307,বাস্তব সংখ্যা ও অসমতা,0,$\frac{3}{2}<x<\frac{11}{6}$; $x\ne\frac{5}{3}$,$1.5 < x < \frac{11}{6}$
308,বাস্তব সংখ্যা ও অসমতা,1,$2<x<3$,( 2 < x < 3 \)
309,বাস্তব সংখ্যা ও অসমতা,0,ক্ষুদ্রতম ঊর্ধ্বসীমা $=3$ এবং বৃহত্তম নিম্নসীমা $=\frac{1}{5}$,".২, ক্ষুদ্রতম ঊর্ধ্বসীমা: ৩"
310,বাস্তব সংখ্যা ও অসমতা,0,$\frac{1}{2}\le x\le\frac{3}{2}$ যখন $x\ne1$,$- \frac{1}{2} \le x < 1$ বা $1 < x \le \frac{3}{2}$
311,রৈখিক প্রোগ্রামিং,0,$11$ কেজি,"**
৪০ কেজি"
312,রৈখিক প্রোগ্রামিং,0,$2775$ ডলার,"**
13575"
313,রৈখিক প্রোগ্রামিং,0,$30$,23
314,জটিল সংখ্যা,0,$x^2+y^2+2x+y=0$,( x = -2 \)
315,জটিল সংখ্যা,1,$\frac{1\pm\sqrt{11}i}{2}$,(\frac{1}{2} \left(1 + i\sqrt{১১}\right)\)। (বাস্তব সমাধান নেই)
316,জটিল সংখ্যা,0,$\pm\sqrt{\frac{13}{2}}(1\pm i)$,$\sqrt[4]{-169} = \pm \sqrt{13} \cdot i$
317,জটিল সংখ্যা,1,$\omega=9$,9
318,জটিল সংখ্যা,0,$r=\frac{3}{\sqrt{5}}$,(\boxed{\dfrac{27 \sqrt{15}}{85}}\)
319,জটিল সংখ্যা,1,"$\frac{1}{\sqrt{2}}(\cos\theta+i\sin\theta)$ যেখানে, $\theta=135^\circ$",(\frac{\sqrt{2}}{2} \left( \cos\left(\frac{3\pi}{4}\right) + i\sin\left(\frac{3\pi}{4}\right) \right)\)
320,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}(\sqrt{1+\cos\theta}+i\sqrt{1-\cos\theta})$,"(\cos\left(\frac{\theta}{2} + \frac{\pi n}{2}\right) + i \sin\left(\frac{\theta}{2} + \frac{\pi n}{2}\right)\) (নম্বর \( n = 0, 1 \) এর জন্য)"
322,জটিল সংখ্যা,1,"$r=2$, $\theta=\frac{5\pi}{6}$","**
মডুলাস: \( 2 \)
আর্গুমেন্ট: \( \frac{5\pi}{6} \)"
323,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}\{\sqrt{a+2}+i\sqrt{a-2}\}$,( \sqrt{2 + i\sqrt{a^2 - 4}} = \sqrt{a} \left[ \cos\left(\frac{\arctan\left(\frac{\sqrt{a^2 - 4}}{2}\right)}{2}\right) + i\sin\left(\frac{\arctan\left(\frac{\sqrt{a^2 - 4}}{2}\right)}{2}\right) \right] \) এবং \( \sqrt{a} \left[ -\cos\left(\frac{\arctan\left(\frac{\sqrt{a^2 - 4}}{2}\right)}{2}\right) - i\sin\left(\frac{\arctan\left(\frac{\sqrt{a^2 - 4}}{2}\right)}{2}\right) \right] \)
324,জটিল সংখ্যা,1,$2$,2
325,জটিল সংখ্যা,1,$-4$,$-4$
326,জটিল সংখ্যা,1,"$|Z|=2$, $\theta=\pi/3$","**
মডুলাস: \( 2 \), আর্গুমেন্ট: \( \frac{\pi}{3} \) রেডিয়ান"
327,জটিল সংখ্যা,1,$5$,5
328,জটিল সংখ্যা,1,$0$,0
329,জটিল সংখ্যা,0,$\pm2i; \ \pm i\pm\sqrt{3}$,$2 e^{i\pi/6}$ (জটিল সংখ্যা হিসেবে) বা বাস্তব সংখ্যা থেকে বের করা যায় না।
330,জটিল সংখ্যা,0,"$r=5$, $\theta=-\pi+\tan^{-1}\frac{3}{4}$","5
আর্গুমেন্ট: \( 216.87^\circ \) (অথবা \( 3.75 \) রেডিয়ান)"
331,জটিল সংখ্যা,0,$x^2+2x+3=0$,( 12 - 4i\sqrt{2} \)
332,জটিল সংখ্যা,0,$x^2=i+\sqrt{i+\sqrt{i+\cdots\cdots\cdots\infty}}$,"**
   \[
   \boxed{\frac{1 + \sqrt{2} \left( \cos \frac{\pi}{8} + i \sin \frac{\pi}{8} \right)}{2}}
   \]"
333,জটিল সংখ্যা,0,$5$,0
334,বহুপদী ও সমীকরণ,0,"$2,-2,-3,-4$",
335,বহুপদী ও সমীকরণ,1,"$x=3,-\frac{3}{2}$",3 এবং -3/2
336,বহুপদী ও সমীকরণ,0,$b=c$,(bc = a^2\)
337,বহুপদী ও সমীকরণ,1,$x^2-(b^4+4b^3+2b^2)x+b^4=0$,"**
\(x^2 - (b^4 + 4b^3 + 2b^2)x + b^4 = 0\)"
338,বহুপদী ও সমীকরণ,0,$x^2-px+q=0$,(x^2 - 2px + q = 0\)
339,বহুপদী ও সমীকরণ,0,"$x=-3,-4$",(x^2 + 7x - 18 = 0\)
340,বহুপদী ও সমীকরণ,0,$\frac{b^2-2ca}{a^2c^2}$,(\frac{b^2 - 2ac}{a^2c^2}\)
341,বহুপদী ও সমীকরণ,0,$a=-1$,"**
\( a = -2 + \sqrt{2} \) এবং মূলগুলো হল \(-1, 1 - \sqrt{2}, 2 - 2\sqrt{2}\)।"
342,বহুপদী ও সমীকরণ,0,$p(p^2+3q)+3r$,( p^3 + 3pq + 3r \)
343,বহুপদী ও সমীকরণ,0,"$p=10,q=24$","( p = -3 \), \( q = -10 \)"
344,বহুপদী ও সমীকরণ,0,"$\frac{\alpha}{\beta}, \frac{\beta}{\alpha}$","(\frac{1}{\alpha}, \frac{1}{\beta}\)"
345,বহুপদী ও সমীকরণ,1,$125x^2-63x+8=0$,$125y^2 - 63y + 8 = 0$
346,বহুপদী ও সমীকরণ,0,"$x=\frac{3}{4}, -\frac{1}{2}$","**
\(\frac{1 + \sqrt{73}}{8}\) এবং \(\frac{1 - \sqrt{73}}{8}\)"
347,বহুপদী ও সমীকরণ,1,$1$,1
348,বহুপদী ও সমীকরণ,0,"$p=6,-1$",
349,বহুপদী ও সমীকরণ,0,"$x^2-(4b^2-2c)x+c^2=0$, $\alpha=-b+\sqrt{b^2-c}$, $\beta=-b-\sqrt{b^2-c}$","**
\[
x^2 + (2c - 4b^2)x + c^2 = 0
\]"
350,বহুপদী ও সমীকরণ,0,$3x^2+20x-3=0$,"**
\(21x^2 + 140x - 261 = 0\)"
351,বহুপদী ও সমীকরণ,1,"$k=4,-1$","**
\( k = 4 \) বা \( k = -1 \)।

মূলদ্বয়ের যোগ = \( -\frac{b}{a} \), গুণ = ১।"
352,বহুপদী ও সমীকরণ,1,"$x=3,x=-3/2$",$3$ ও $-\frac{3}{2}$
353,বহুপদী ও সমীকরণ,1,$x^4-x^3-9x^2-x+30=0$,"**
\( x^4 - x^3 - 9x^2 - x + 30 = 0 \)"
354,বহুপদী ও সমীকরণ,0,$3x^2-19x+3=0$,"[
\frac{\alpha}{\beta} \text{ এবং } \frac{\beta}{\alpha} \text{ এর মূল বিশিষ্ট সমীকরণ হল } 2x^2 - 5x + 3 = 0
\]"
355,বহুপদী ও সমীকরণ,1,"$\frac{1}{4}, \frac{1}{2}, \frac{3}{4}$","**
\(\boxed{\dfrac{1}{4}, \dfrac{1}{2}, \dfrac{3}{4}}\)"
356,দ্বিপদী বিস্তৃতি,0,$\frac{1}{2}\left[1-\frac{1}{3^{r+1}}\right]$,( x^r \) এর সহগ = \( \frac{1}{2} - \frac{1}{6 \cdot 3^r} \)
357,দ্বিপদী বিস্তৃতি,1,$r=5$,5
358,দ্বিপদী বিস্তৃতি,0,$2.16$,$\frac{54}{25}$
359,দ্বিপদী বিস্তৃতি,1,$a=5$,5
360,দ্বিপদী বিস্তৃতি,0,$\sqrt{3}-1$,(\boxed{\dfrac{1}{4}}\)
361,দ্বিপদী বিস্তৃতি,0,$\frac{105}{32}x^{10}$,(\frac{105}{32}\)
362,দ্বিপদী বিস্তৃতি,0,$2\sqrt{2}$,(\boxed{\dfrac{\pi}{4}}\)
363,দ্বিপদী বিস্তৃতি,0,$924$,191
364,দ্বিপদী বিস্তৃতি,0,$p=14$; $x^6$ এর সহগ $=3\times x^4$ এর সহগ,$p = 14$; $x^6$ এর সহগ $x^4$ এর সহগের $3003$ গুণ।
365,দ্বিপদী বিস্তৃতি,1,$\frac{a}{b}=\frac{5}{8}$,$\frac{5}{8}$
366,দ্বিপদী বিস্তৃতি,1,$a=5$,5
367,দ্বিপদী বিস্তৃতি,0,$13440$,"**
1024"
368,দ্বিপদী বিস্তৃতি,0,$\left(\frac{2}{3}\right)^{-2/3}$,
369,দ্বিপদী বিস্তৃতি,0,$k=\frac{1}{\sqrt{3}}$,(\sqrt{\dfrac{2}{7}}\)
370,দ্বিপদী বিস্তৃতি,1,$3003$,3003
371,দ্বিপদী বিস্তৃতি,1,$r=11$,11
372,দ্বিপদী বিস্তৃতি,0,$n=55$,19
373,দ্বিপদী বিস্তৃতি,0,$\frac{7}{1536}$,(\frac{7}{2048}\)
375,দ্বিপদী বিস্তৃতি,0,$-{}^{12}C_5 5^5$,-2494000
376,দ্বিপদী বিস্তৃতি,0,$3^{n+1}-2^{n+1}$,( x^n \) সহগ = \( 2^{n-1} + 3^{n-1} \)
377,কণিক,0,$9$ বর্গ একক,"**
10"
378,কণিক,0,"$\frac{x^2}{12}+\frac{(y-4)^2}{4^2}=1$, $6$ একক","**
\[
\frac{x^2}{36} + \frac{(y-2)^2}{9} = 1
\]
উপকেন্দ্রিক লম্বের দৈর্ঘ্য: **১২**"
379,কণিক,0,"$\frac{x^2}{2^2}-\frac{y^2}{3^2}=1$, $e=\sqrt{1+\frac{3^2}{2^2}}$, $\sqrt{13}x=\pm4$, $(\pm\sqrt{13},0)$","**
সঞ্চারপথ: $\frac{x^2}{4} - \frac{y^2}{9} = 1$ (উপবৃত্ত)
দিকাক্ষ: $x$-অক্ষ
উৎকেন্দ্রতা: $\frac{\sqrt{13}}{2}$
উপকেন্দ্র: $(\pm \sqrt{13}, 0)$"
380,অন্তরীকরণ,0,"$(2,4)$","**
\((9, 81)\)"
381,কণিক,0,সরল রেখাটি পরাবৃত্তিকে স্পর্শ করে না।,"**
\(\left(\dfrac{3}{16}, \dfrac{3}{2}\right)\)"
382,কণিক,0,$3x^2+3y^2+2xy-8=0$,"**
$\frac{(x - 1)^2}{6 + 4\sqrt{2}} + \frac{(y + 1)^2}{4} = 1$"
383,কণিক,0,"$2x+y-1=0, 2x+y=3$",
384,সমাকলন,1,$\frac{1}{3}$ sq unit,"**
\(\boxed{\dfrac{1}{3}}\)"
385,কণিক,0,$(y+3)^2=\pm4(x-4)$,"**
\[
\frac{(x - 4)^2}{16} + \frac{(y + 3)^2}{4} = 1
\]"
386,কণিক,0,"$8,6,12\pi$","**
দৈর্ঘ্য = \( 6\pi \), ক্ষেত্রফল = \( 4\pi \)"
387,কণিক,1,"$P=100$, $e=\frac{\sqrt{3}}{2}$, $S\equiv(\pm5\sqrt{3},0)$","**
\( p = 100 \), উৎকেন্দ্রিকতা \( \frac{\sqrt{3}}{2} \), উপকেন্দ্রের অবস্থান \( (5\sqrt{3}, 0) \)."
388,কণিক,0,$x^2-y^2=32$,
389,কণিক,0,"$\frac{x^2}{9^2}+\frac{y^2}{3^2}=1$, $e=\frac{2\sqrt{2}}{3}$, $(\pm6\sqrt{2},0)$","**
উপবৃত্তের সমীকরণ: \(\frac{4x^2}{81} + y^2 = 4\),
উপকেন্দ্রিকতা: \(\frac{\sqrt{65}}{9}\),
উপকেন্দ্রের স্থানাঙ্ক: \(\left(\frac{\sqrt{65}}{2}, 0\right)\) এবং \(\left(0, \frac{2\sqrt{65}}{9}\right)\)."
390,কণিক,0,$(y+3)^2=4(x-4)$,"**
\[
\frac{(x - 4)^2}{25} + \frac{(y + 7)^2}{16} = 1
\]"
391,কণিক,0,"hyperbola; $(-4,-1)$; $(1,-1), (-9,-1)$; $x+4=\pm\frac{16}{5}$; $\frac{9}{2}$ units","**
- বক্ররেখার প্রকৃতি: হাইপারবোলা
- কেন্দ্রের স্থানাঙ্ক: \((-4, -1)\)
- উপকেন্দ্রদ্বয়ের স্থানাঙ্ক: \(\left(-\frac{4}{3}, -1\right)\) এবং \(\left(-\frac{20}{3}, -1\right)\)
- নিামকরেখার সমীকরণ: \(y = -1 \pm 2\sqrt{2}\)
- নাভিলম্বের দৈর্ঘ্য: \(\frac{2\sqrt{34}}{3}\)"
392,কণিক,0,"$e=\frac{1}{\sqrt{2}}$, $\frac{x^2}{100}+\frac{y^2}{50}=1$","**
উপকেন্দ্রিকতা \(e = \frac{\sqrt{3}}{2}\) এবং উপবৃত্তের সমীকরণ:
\[
\frac{x^2}{\left(\frac{10}{3}\right)^2} + \frac{y^2}{\left(\frac{5\sqrt{3}}{3}\right)^2} = 1
\]"
393,কণিক,0,$(x-1)^2+(y+1)^2=\frac{(x-y+6)^2}{(\sqrt{2})^2}$,
394,কণিক,0,$x^2+4y^2+116x+2y+4xy+259=0$,
