id,ChapterName,label,expected_final_answer,predicted_final_answer
245,সমাকলন,0,$\frac{\pi}{ab}$,$\boxed{\frac{2}{a^2 + b^2}}$
246,সমাকলন,0,$\ln2-2+\frac{\pi}{2}$,$\frac{1}{2}$
247,সমাকলন,0,$\ln\frac{\sqrt{3}+1}{2}$,-\sqrt{2}\ln\left|\cos\left(\frac{\pi}{12}\right)\right|}
248,সমাকলন,0,$\frac{1}{2}e^{x^2}(x^2-1)+c$,
249,সমাকলন,0,$x\sin^{-1}\sqrt{\frac{x}{x+a}}-\frac{\sqrt{a}}{2}\left(2\sqrt{x}-2\sqrt{a}\tan^{-1}\sqrt{\frac{x}{a}}\right)+c$,1}{a}\left[\frac{x\sqrt{x^2+a^2}}{2} + \frac{a^2}{2}\ln(x+\sqrt{x^2+a^2})\right] + C}
250,সমাকলন,0,$\frac{128}{15}$,-\frac{16}{3}}
251,সমাকলন,0,"$(a)\ \frac{\pi^2}{8}$, $(b)\ \frac{7}{3}$","$\frac{\pi}{2}$, $\frac{2}{9}$"
252,সমাকলন,0,$e^x\left(\frac{x-1}{x+1}\right)+c$,
253,সমাকলন,0,$\frac{x^2\cot^{-1}x}{2}+\frac{x}{2}-\frac{1}{2}\tan^{-1}x+c$,- x + C।
254,সমাকলন,0,$\frac{1-\sqrt{3}}{2}+\frac{5\pi}{12}$,3}\pi}{3} - \frac{\pi}{8} + \frac{1}{4}
255,সমাকলন,0,$\frac{\pi}{3}$,-\frac{\pi}{12}}
256,সমাকলন,0,$\frac{1}{\sqrt{a^2+b^2}}\ln\left|\frac{a\tan\frac{x}{2}+b+\sqrt{a^2+b^2}}{a\tan\frac{x}{2}+b-\sqrt{a^2+b^2}}\right|+c$,
257,সমাকলন,0,$\ln\frac{4}{3}$,3}
258,সমাকলন,0,"$(a)\ \frac{\pi}{4}-\frac{1}{2}\ln2$, $(b)\ \ln\frac{3}{2}$","$\boxed{\frac{\pi}{4} - 1, \ln \frac{2}{3}}$"
259,সমাকলন,0,$\frac{\pi}{4}$,1}{2\sqrt{2}}
260,সমাকলন,0,$-\frac{2}{15}$,9\pi}{8} + \frac{7}{4}
261,সমাকলন,0,$\tan x-\sec x+c$,+ \sin x + C}
262,সমাকলন,0,$\frac{e}{2}-1$,2}
263,সমাকলন,0,$\frac{\pi}{12}+\frac{1}{4}\ln(2+\sqrt{3})$,14: $\ln \frac{2}{\sqrt{3}}$
264,সমাকলন,0,$\frac{2}{3}$,$\boxed{\ln 3}$।
265,সমাকলন,0,$\frac{2}{5}\ln(x-1)-\frac{1}{15}\ln(3x+2)+c$,2x+5}{6}
266,সমাকলন,0,$\frac{4}{15}$,1}{3}
267,সমাকলন,0,$\frac{1}{2}e^x(\sin x+\cos x)+C$,
268,সমাকলন,0,$\ln\left(\frac{x-2}{x-1}\right)+C$,0।
269,সমাকলন,0,"$(a)\ \frac{1}{4}\pi a^2$, $(b)\ \frac{8}{21}$","$\boxed{\frac{\pi a^2}{4}, \frac{\pi}{8}}$।"
270,সমাকলন,0,$\frac{1}{a}\sin\left[\tan^{-1}\left(\frac{x}{a}\right)\right]+c$,(x+a)^3}
271,সমাকলন,0,"$(i)\ \frac{\pi}{6}$, $(ii)\ \frac{3}{2}x+\frac{1}{2}\sin x+c$","2}}{2}
ফ্র্যাক{3}{2}x+\frac{1}{2}\sin x+সি}"
272,সমাকলন,0,$\frac{1}{3}$ বর্গ একক,
273,সমাকলন,0,$\frac{1}{4}\ln\left|\frac{2+\sin x}{2-\sin x}\right|+C$,1}{3}\sin x + C
274,সমাকলন,0,$\frac{\pi^2}{4}$,2}{4} - \frac{1}{4}\sin 2x}
275,সমাকলন,0,$-2\sqrt{1-x}+\frac{2}{3}(\sqrt{1-x})^3+c$,
276,সমাকলন,0,$\frac{1}{2}\left[x^2\sin^{-1}x^2+\sqrt{1-x^4}\right]+c$,1}{2} \sin^{-1}x^2 + C}
277,সমাকলন,0,$\frac{x^3}{3}(\ln x)^2-\frac{2}{9}x^3(\ln x)+\frac{2x^3}{27}+c$,"$\boxed{\frac{(\ln x)^3}{3} + C}$।

ফাইনাল অ্যানসার:
বাচ্চা"
278,সমাকলন,0,$36\left[\pi/2-\sin^{-1}(5/6)-\frac{1}{2}\sin\left\{2\sin^{-1}\left(\frac{5}{6}\right)\right\}\right]$,9\pi}
279,সমাকলন,0,$\frac{\sqrt{3}}{4}$,-\pi}{4}
280,সমাকলন,0,$\pi r^2$,$\boxed{\pi b^2}$
281,সমাকলন,0,$2\sqrt{2}$,2}
282,সমাকলন,0,$\frac{\pi^2}{8}$,2}
283,সমাকলন,0,$\frac{1}{2}\{x\sin(\ln x)-x\cos(\ln x)\}+c$,3}{3}
284,সমাকলন,0,$(a)\ 2\sqrt{\tan x}+c$,
285,সমাকলন,0,$-\frac{1}{6}\ln(x-5)+\frac{1}{6}\ln(x+1)+c$,1}{x-3} - \frac{1}{x-1}
286,সমাকলন,0,$\frac{1}{9}\ln(e^x-3)-\frac{x}{9}+\frac{1}{3e^x}+c$,(e^x-3)
287,সমাকলন,0,$\frac{\pi}{3}$,
288,সমাকলন,0,$\frac{8}{21}$,9}{16}
289,সমাকলন,0,$\frac{7}{18}$,5}{12}}
290,সমাকলন,0,$\frac{7}{3}$,3\pi}{2}+1
291,সমাকলন,0,$7\sqrt{7}$,$\boxed{\frac{7}{2}\ln\left|\frac{5+\sqrt{34}}{2-\sqrt{1}}\right|}$
292,সমাকলন,0,$\frac{8}{5}$,4}}
293,সমাকলন,0,$\frac{e^x}{x+1}+c$,
294,সমাকলন,0,$2\sqrt{1+e^x}+\ln\frac{\sqrt{1+e^x}-1}{\sqrt{1+e^x}+1}+C$,1+e^x}}{2} + \frac{1}{2}\sinh^{-1}(e^x) + C}
295,সমাকলন,0,$e-\frac{2}{\log2}$,
296,সমাকলন,0,$\frac{1}{2}\tan^{-1}\left(\frac{\tan\theta}{2}\right)+c$,1}{4}\left(\frac{1}{\cos\theta} - \frac{3d\theta}{4-3\sin^2\theta}\right)}
297,সমাকলন,0,$-2\cos x-x+c$,2x - 2\sec^2x\tan x + \sec^2x}
298,সমাকলন,0,$\frac{1}{\sqrt{2}}\ln\frac{\sqrt{2}+1}{\sqrt{2}-1}$,2।
299,সমাকলন,0,$\frac{1}{6}\ln\left|\frac{e^{x^3}-1}{e^{x^3}+1}\right|+c$,
300,সমাকলন,0,$\frac{1}{2a}$,0}।
301,সমাকলন,0,$\frac{1}{54}\left(\tan^{-1}\frac{x}{3}+\frac{3x}{9+x^2}\right)+c$,1}{3}\left(\tan^{-1}(3) + \tan^{-1}(9)\right)}
302,বাস্তব সংখ্যা ও অসমতা,0,"$\left(\frac{3}{2}, \frac{5}{3}\right)\cup\left(\frac{5}{3}, \frac{11}{6}\right)$","-5/3, 5/3}"
303,বাস্তব সংখ্যা ও অসমতা,0,$61$ জন,10}
304,বাস্তব সংখ্যা ও অসমতা,0,"$-\frac{11}{25}\le x\le-\frac{9}{25}$, $x\ne-\frac{2}{5}$","[-2,-\frac{2}{5}\right)}"
305,বাস্তব সংখ্যা ও অসমতা,1,$\frac{2}{3}<x<2$,"(\frac{2}{3}, 2\right)}"
306,বাস্তব সংখ্যা ও অসমতা,0,$-\frac{2}{5}\le x\le-\frac{4}{15}$ এবং $x\ne-\frac{1}{3}$,4}{3}
307,বাস্তব সংখ্যা ও অসমতা,0,$\frac{3}{2}<x<\frac{11}{6}$; $x\ne\frac{5}{3}$,"$\boxed{(-\infty, -\frac{3}{2}) \cup (\frac{11}{6}, \infty)}$"
308,বাস্তব সংখ্যা ও অসমতা,0,$2<x<3$,"(-oo, -1)}"
309,বাস্তব সংখ্যা ও অসমতা,0,ক্ষুদ্রতম ঊর্ধ্বসীমা $=3$ এবং বৃহত্তম নিম্নসীমা $=\frac{1}{5}$,"$\frac{3}{5}$
ক্ষুদ্রতম উপরের সীমা: 1"
310,বাস্তব সংখ্যা ও অসমতা,0,$\frac{1}{2}\le x\le\frac{3}{2}$ যখন $x\ne1$,"[1,3)}"
311,রৈখিক প্রোগ্রামিং,0,$11$ কেজি,52
312,রৈখিক প্রোগ্রামিং,0,$2775$ ডলার,2025
313,রৈখিক প্রোগ্রামিং,0,$30$,9।
314,জটিল সংখ্যা,0,$x^2+y^2+2x+y=0$,$\boxed{কাল্পনিক}$
315,জটিল সংখ্যা,0,$\frac{1\pm\sqrt{11}i}{2}$,1 - \sqrt{13}}{2}}
316,জটিল সংখ্যা,0,$\pm\sqrt{\frac{13}{2}}(1\pm i)$,"5: অতএব, $\sqrt[4]{-169}$ এর মান হল -13।"
317,জটিল সংখ্যা,1,$\omega=9$,$\boxed{9}$
318,জটিল সংখ্যা,0,$r=\frac{3}{\sqrt{5}}$,
319,জটিল সংখ্যা,0,"$\frac{1}{\sqrt{2}}(\cos\theta+i\sin\theta)$ যেখানে, $\theta=135^\circ$",-\frac{\sqrt{2}}{2}(\cos\frac{3\pi}{4}+i\sin\frac{3\pi}{4})}
320,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}(\sqrt{1+\cos\theta}+i\sqrt{1-\cos\theta})$,$\pm(\sqrt{\cos\theta} + i\sqrt{\sin\theta})$
322,জটিল সংখ্যা,0,"$r=2$, $\theta=\frac{5\pi}{6}$",2}{\left(2\pi - \tan^{-1}\left(\frac{1}{-\sqrt{3}}\right)\right)}
323,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}\{\sqrt{a+2}+i\sqrt{a-2}\}$,$2+i\frac{\sqrt{-15}}{2}$।
324,জটিল সংখ্যা,1,$2$,= 2
325,জটিল সংখ্যা,0,$-4$,4।
326,জটিল সংখ্যা,0,"$|Z|=2$, $\theta=\pi/3$","= 2
আর্গুমেন্ট = 0.5"
327,জটিল সংখ্যা,0,$5$,
328,জটিল সংখ্যা,0,$0$,3}}
329,জটিল সংখ্যা,0,$\pm2i; \ \pm i\pm\sqrt{3}$,-2।
330,জটিল সংখ্যা,0,"$r=5$, $\theta=-\pi+\tan^{-1}\frac{3}{4}$","5
আর্গুমেন্ট: প্রায় 36.87 ডিগ্রি"
331,জটিল সংখ্যা,0,$x^2+2x+3=0$,<শুধুমাত্র চূড়ান্ত ফলাফল> -10 - 28i\sqrt{2}
332,জটিল সংখ্যা,0,$x^2=i+\sqrt{i+\sqrt{i+\cdots\cdots\cdots\infty}}$,1 - i
333,জটিল সংখ্যা,0,$5$,-17+270i}
334,বহুপদী ও সমীকরণ,0,"$2,-2,-3,-4$",-3 - \sqrt{33}}{2}
335,বহুপদী ও সমীকরণ,0,"$x=3,-\frac{3}{2}$",
336,বহুপদী ও সমীকরণ,0,$b=c$,", b, এবং c এর জন্য যা সমীকরণটি সন্তুষ্ট করে।"
337,বহুপদী ও সমীকরণ,0,$x^2-(b^4+4b^3+2b^2)x+b^4=0$,4 - 4b^3 + 4b^2
338,বহুপদী ও সমীকরণ,0,$x^2-px+q=0$,(\alpha+1)} এবং \frac{q}{p(\beta+1)}
339,বহুপদী ও সমীকরণ,0,"$x=-3,-4$","$1, 4$।"
340,বহুপদী ও সমীকরণ,0,$\frac{b^2-2ca}{a^2c^2}$,(b-2c)}{2ac}।
341,বহুপদী ও সমীকরণ,0,$a=-1$,
342,বহুপদী ও সমীকরণ,0,$p(p^2+3q)+3r$,$p^3 - 3pr$।
343,বহুপদী ও সমীকরণ,0,"$p=10,q=24$","25}{3}
ফ্র্যাক{-196}{3}"
344,বহুপদী ও সমীকরণ,0,"$\frac{\alpha}{\beta}, \frac{\beta}{\alpha}$",
345,বহুপদী ও সমীকরণ,0,$125x^2-63x+8=0$,"$\boxed{\frac{64}{-117-12i\sqrt{31}}$, $\frac{64}{-117+12i\sqrt{31}}}$"
346,বহুপদী ও সমীকরণ,0,"$x=\frac{3}{4}, -\frac{1}{2}$","$\boxed{-3, 3}$"
347,বহুপদী ও সমীকরণ,0,$1$,
348,বহুপদী ও সমীকরণ,0,"$p=6,-1$",2।
349,বহুপদী ও সমীকরণ,0,"$x^2-(4b^2-2c)x+c^2=0$, $\alpha=-b+\sqrt{b^2-c}$, $\beta=-b-\sqrt{b^2-c}$","4b^2-2c, c}"
350,বহুপদী ও সমীকরণ,0,$3x^2+20x-3=0$,"14: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 15: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 16: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 17: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।
ধাপ 18: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 19: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।
ধাপ 20: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।

ধাপ 21: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 22: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 23: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 24: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 25: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 26: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 27: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 28: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 29: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 30: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 31: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 32: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 33: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 34: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 35: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 36: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 37: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 38: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 39: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 40: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 41: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 42: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 43: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 44: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 45: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 46: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 47: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 48: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 49: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 50: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 51: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 52: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 53: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণটি সমাধান করতে পারি।
ধাপ 54: এই সমাধানগুলি প্রদত্ত মূলের পরিপ্রেক্ষিতে প্রদত্ত মূলের মানগুলি প্রতিস্থাপন করে আমরা প্রদত্ত মূলের পরিপ্রেক্ষিতে সমাধান পেতে পারি।

ধাপ 55: প্রদত্ত মূলের যোগফল এবং গুণফল ব্যবহার করে এবং একটি নতুন সমীকরণের মূল খুঁজে পেতে পারি, আমরা এই সমীকরণট"
351,বহুপদী ও সমীকরণ,0,"$k=4,-1$",
352,বহুপদী ও সমীকরণ,0,"$x=3,x=-3/2$",
353,বহুপদী ও সমীকরণ,0,$x^4-x^3-9x^2-x+30=0$,4-4x^3-5x^2+4x+6=0
354,বহুপদী ও সমীকরণ,0,$3x^2-19x+3=0$,"32 + 10\sqrt{7}}{18}, \frac{32 - 10\sqrt{7}}{18}}"
355,বহুপদী ও সমীকরণ,0,"$\frac{1}{4}, \frac{1}{2}, \frac{3}{4}$","1/16, 3/4, 1/4}"
356,দ্বিপদী বিস্তৃতি,0,$\frac{1}{2}\left[1-\frac{1}{3^{r+1}}\right]$,
357,দ্বিপদী বিস্তৃতি,0,$r=5$,3}
358,দ্বিপদী বিস্তৃতি,0,$2.16$,125}{8}
359,দ্বিপদী বিস্তৃতি,0,$a=5$,
360,দ্বিপদী বিস্তৃতি,0,$\sqrt{3}-1$,4}{11}}
361,দ্বিপদী বিস্তৃতি,0,$\frac{105}{32}x^{10}$,1}{1024}
362,দ্বিপদী বিস্তৃতি,0,$2\sqrt{2}$,4}{3}
363,দ্বিপদী বিস্তৃতি,0,$924$,544।
364,দ্বিপদী বিস্তৃতি,0,$p=14$; $x^6$ এর সহগ $=3\times x^4$ এর সহগ,$\frac{2 \cdot 17 \cdot 13 \cdot 7 \cdot 2 \cdot 3}{5^6}$
365,দ্বিপদী বিস্তৃতি,0,$\frac{a}{b}=\frac{5}{8}$,1।
366,দ্বিপদী বিস্তৃতি,0,$a=5$,3\sqrt[8]{5}-3\sqrt[7]{10}}
367,দ্বিপদী বিস্তৃতি,0,$13440$,1024}
368,দ্বিপদী বিস্তৃতি,0,$\left(\frac{2}{3}\right)^{-2/3}$,", যেখানে প্রতিটি পদ পূর্ববর্তী পদের উপর ভিত্তি করে প্রসারিত হয়।
প্রদত্ত পদগুলি পরীক্ষা করে, আমরা দেখতে পাই যে এটি একটি গাণিতিক সিরিজ যার সাধারণ পার্থক্য $1/3$ এবং প্রথম পদ $1$।
একটি গাণিতিক সিরিজের যোগফল সূত্র ব্যবহার করে এই প্যাটার্ন ব্যবহার করে একটি সূত্র খুঁজে বের করা যেতে পারে।
একটি গাণিতিক সিরিজের যোগফল সূত্র হল $\frac{a}{1-r}$, যেখানে $a$ হল প্রথম পদ এবং $r$ হল সাধারণ পার্থক্য।
এই ক্ষেত্রে, $a=1$ এবং $r=1/3$।
সূত্রে $a$ এবং $r$ মানগুলি প্রতিস্থাপন করে, আমরা সূত্রটি পাই: $\frac{1}{1-1/3}$।
এই অভিব্যক্তিটি সরলীকরণ করলে, আমরা $\frac{1}{2/3}$ পাই, যা $\frac{3}{2}$ এ সরলীকরণ করে।
অতএব, প্রদত্ত অনন্ত ধারার যোগফল হল $\frac{3}{2}$।"
369,দ্বিপদী বিস্তৃতি,0,$k=\frac{1}{\sqrt{3}}$,$\boxed{10}$
370,দ্বিপদী বিস্তৃতি,0,$3003$,3003}{56} x^ {-36}
371,দ্বিপদী বিস্তৃতি,0,$r=11$,9
372,দ্বিপদী বিস্তৃতি,0,$n=55$,15।
373,দ্বিপদী বিস্তৃতি,0,$\frac{7}{1536}$,8}{8-3x}
375,দ্বিপদী বিস্তৃতি,0,$-{}^{12}C_5 5^5$,12 \cdot (-5)^{11}}
376,দ্বিপদী বিস্তৃতি,0,$3^{n+1}-2^{n+1}$,10।
377,কণিক,0,$9$ বর্গ একক,50।
378,কণিক,0,"$\frac{x^2}{12}+\frac{(y-4)^2}{4^2}=1$, $6$ একক",
379,কণিক,0,"$\frac{x^2}{2^2}-\frac{y^2}{3^2}=1$, $e=\sqrt{1+\frac{3^2}{2^2}}$, $\sqrt{13}x=\pm4$, $(\pm\sqrt{13},0)$",?
380,অন্তরীকরণ,0,"$(2,4)$",
381,কণিক,0,সরল রেখাটি পরাবৃত্তিকে স্পর্শ করে না।,"3}{4}, 5 এবং -1, 17/4"
382,কণিক,0,$3x^2+3y^2+2xy-8=0$,(x - 1)^2 + (y + 1)^2 = 5}
383,কণিক,0,"$2x+y-1=0, 2x+y=3$",1}{2.25}
384,সমাকলন,0,$\frac{1}{3}$ sq unit,$4\pi + 8$।
385,কণিক,0,$(y+3)^2=\pm4(x-4)$,(x-4)^2 + (y+3)^2 = 16}
386,কণিক,0,"$8,6,12\pi$",8\pi}{4}
387,কণিক,0,"$P=100$, $e=\frac{\sqrt{3}}{2}$, $S\equiv(\pm5\sqrt{3},0)$","$\boxed{(0,0)}$"
388,কণিক,0,$x^2-y^2=32$,(x - \sqrt{254})^2 + y^2 = 2
389,কণিক,0,"$\frac{x^2}{9^2}+\frac{y^2}{3^2}=1$, $e=\frac{2\sqrt{2}}{3}$, $(\pm6\sqrt{2},0)$","(0,0)}"
390,কণিক,0,$(y+3)^2=4(x-4)$,
391,কণিক,0,"hyperbola; $(-4,-1)$; $(1,-1), (-9,-1)$; $x+4=\pm\frac{16}{5}$; $\frac{9}{2}$ units","(-4, 1)
নাভিলম্বের দৈর্ঘ্য: 4"
392,কণিক,0,"$e=\frac{1}{\sqrt{2}}$, $\frac{x^2}{100}+\frac{y^2}{50}=1$",
393,কণিক,0,$(x-1)^2+(y+1)^2=\frac{(x-y+6)^2}{(\sqrt{2})^2}$,
394,কণিক,0,$x^2+4y^2+116x+2y+4xy+259=0$,
395,কণিক,0,"$e=\frac{3}{5}$, $\left(\pm\frac{27}{5},0\right)$","$\left(\frac{162}{25}, -\frac{234}{25}\right)$।"
396,কণিক,0,"$\left(-2,-\frac{3}{2}\right)$, $2y+5=0$",=\frac{1}{2}(x+2)^2-2
397,কণিক,0,$3x+4y+25=0$,$\boxed{(x-3)^2/25 + y^2/25 = 1}$
398,কণিক,0,"$\left(-\frac{3}{2}, -\frac{61}{40}\right)$, $\left(-\frac{3}{2}, -\frac{41}{40}\right)$, $y+\frac{41}{40}=0$, $x+\frac{3}{2}=0$, $y+\frac{81}{40}=0$",
399,কণিক,0,$(x+y)^2=4\cdot(x-y+1)$,2 + (y-1)^2 = 2}
400,কণিক,0,"$P\equiv(2,\pm4\sqrt{2})$","(2, \sqrt{32}, 2, -\sqrt{32})}"
401,কণিক,0,$20x^2+36y^2=405$,2}{45} + \frac{y^2}{20} = 1
