id,ChapterName,label,expected_final_answer,predicted_final_answer
218,অন্তরীকরণ,1,$\frac{1}{2}$,"$$
\boxed{\frac{1}{2}}
$$"
219,অন্তরীকরণ,0,$0$,"$$
\boxed{\frac{1}{2}}
$$"
220,অন্তরীকরণ,0,$\frac{dy}{dx}=-\frac{y}{x}\cdot\frac{y+x\ln y}{x+y\ln x}$,"$$
\frac{dy}{dx} = -\frac{\frac{y}{x} + \ln y}{\ln x + \frac{x}{y}}
$$"
221,অন্তরীকরণ,0,"$\frac{1}{2}[3^ne^{3x}-r^ne^{3x}\cos(2x+n\theta)]$, $r=\sqrt{13}$, $\theta=\tan^{-1}\frac{2}{3}$","$$
\boxed{e^{3x} \cdot \sum_{k=0}^{n} \binom{n}{k} 3^{n-k} \cdot (-1)^k \cdot 2^{k} \cdot \cos\left(2x + \frac{k\pi}{2}\right)}
$$"
222,অন্তরীকরণ,0,$x=e$ এবং লঘুমান $=e$,$ \infty $
223,অন্তরীকরণ,1,$n\cos x$,"$$
n \cos(x)
$$"
225,সমাকলন,0,$\frac{1}{a}\int_0^\infty\frac{dz}{z^2+\left(\sqrt{\frac{b}{a}}\right)^2}$,"$$
\frac{\pi}{2\sqrt{b^2 - a^2}}
$$"
226,সমাকলন,1,$\frac{9}{2}$ বর্গএকক,$\frac{9}{2}$
227,সমাকলন,0,$\frac{2\pi}{3}-\frac{\sqrt{3}}{2}$,"$$
\frac{2\pi}{3} - \sqrt{3}
$$"
228,সমাকলন,1,$\frac{x^{\ln(2)+1}}{\ln(2)+1}+c$,"$$
\frac{x^{\ln 2 + 1}}{\ln 2 + 1} + C
$$"
229,সমাকলন,0,$\tan x+\sec x+c$,
230,সমাকলন,0,$150.913$ (প্রায়),"$$
190 - \frac{90}{\ln 10}
$$"
231,সমাকলন,0,$a^2\left(\frac{\pi}{2}-\frac{4}{3}\right)$,$\frac{4}{3}a^2$
232,সমাকলন,1,$\frac{5}{12}\pi+\frac{1-\sqrt{3}}{2}$,"$$
\frac{5\pi}{12} + \frac{1}{2} - \frac{\sqrt{3}}{2}
$$"
233,সমাকলন,1,$b=\frac{1}{2}$,$\boxed{\frac{1}{2}}$
234,সমাকলন,1,"$(i)\ -\frac{1}{2}$, $(ii)\ \frac{1}{2}$","(i) $-\frac{1}{2}$, (ii) $\frac{1}{2}$"
235,সমাকলন,1,$\frac{e^3}{4}-1$,"$$
\frac{e^3}{4} - 1
$$"
236,সমাকলন,0,$1$ বর্গ একক,$\frac{7}{8}$
237,সমাকলন,1,$\ln\frac{3}{2}$,"$$
\ln\left(\frac{3}{2}\right)
$$"
238,সমাকলন,0,$\frac{1}{2m}e^{m\tan^{-1}x}+\frac{e^{m\tan^{-1}x}}{2(m^2+4)}\{m\cos(2\tan^{-1}x)+2\sin(2\tan^{-1}x)\}+c$,"$$
\frac{e^{m \tan^{-1} x}}{2m} + \frac{e^{m \tan^{-1} x} (m(1 - x^2) + 4x)}{2(m^2 + 4)(1 + x^2)} + C
$$"
239,সমাকলন,0,$\left(\frac{8}{3}\pi-3\sqrt{3}\right)a^2$,"$$
\boxed{\frac{3\sqrt{3}}{2}a^2}
$$"
240,সমাকলন,1,$\frac{4}{3}$ বর্গ একক,$\frac{4}{3}$
241,সমাকলন,0,$\frac{1}{\sqrt{2}}\tan^{-1}\left(\frac{x-\frac{1}{x}}{\sqrt{2}}\right)+c$,"$$
\frac{1}{2\sqrt{2}} \left( \ln \left| \frac{x^2 + \sqrt{2}x + 1}{x^2 - \sqrt{2}x + 1} \right| + 2 \tan^{-1}(\sqrt{2}x) \right) + C
$$"
242,সমাকলন,1,$4.5\ sq.\ units$,$\frac{9}{2}$
243,সমাকলন,1,$1-2e^{-1}$,"$$
1 - \frac{2}{e}
$$"
244,সমাকলন,0,$1$ বর্গ একক,
245,সমাকলন,1,$\frac{\pi}{ab}$,"$$
\frac{\pi}{ab}
$$"
246,সমাকলন,1,$\ln2-2+\frac{\pi}{2}$,"$$
\ln(2) - 2 + \frac{\pi}{2}
$$"
247,সমাকলন,0,$\ln\frac{\sqrt{3}+1}{2}$,"$$
\boxed{\frac{1}{2} \ln\left(2 + \sqrt{3}\right)}
$$"
248,সমাকলন,1,$\frac{1}{2}e^{x^2}(x^2-1)+c$,"$$
\frac{1}{2} e^{x^2} (x^2 - 1) + C
$$"
249,সমাকলন,0,$x\sin^{-1}\sqrt{\frac{x}{x+a}}-\frac{\sqrt{a}}{2}\left(2\sqrt{x}-2\sqrt{a}\tan^{-1}\sqrt{\frac{x}{a}}\right)+c$,"$$
\left( \frac{x+a}{2} - (x+a) \sqrt{\frac{x}{x+a}} \right) \sin^{-1} \sqrt{\frac{x}{x+a}} + C
$$"
250,সমাকলন,1,$\frac{128}{15}$,$\frac{128}{15}$
251,সমাকলন,1,"$(a)\ \frac{\pi^2}{8}$, $(b)\ \frac{7}{3}$","**(a)** $\frac{\pi^2}{8}$  
**(b)** $\frac{7}{3}$"
252,সমাকলন,0,$e^x\left(\frac{x-1}{x+1}\right)+c$,"$$
e^x \cdot \frac{x}{x + 1} + C
$$"
253,সমাকলন,1,$\frac{x^2\cot^{-1}x}{2}+\frac{x}{2}-\frac{1}{2}\tan^{-1}x+c$,"$$
\frac{x^2}{2}\cot^{-1}x + \frac{x}{2} - \frac{1}{2}\tan^{-1}x + C
$$"
254,সমাকলন,1,$\frac{1-\sqrt{3}}{2}+\frac{5\pi}{12}$,"$$
\frac{5\pi}{12} - \frac{\sqrt{3}}{2} + \frac{1}{2}
$$"
255,সমাকলন,1,$\frac{\pi}{3}$,"$$
\frac{\pi}{3}
$$"
256,সমাকলন,0,$\frac{1}{\sqrt{a^2+b^2}}\ln\left|\frac{a\tan\frac{x}{2}+b+\sqrt{a^2+b^2}}{a\tan\frac{x}{2}+b-\sqrt{a^2+b^2}}\right|+c$,"$$
\frac{2}{\sqrt{a^2 + b^2}} \tan^{-1} \left( \frac{a \tan \frac{x}{2} - b}{a + b \tan \frac{x}{2}} \right) + C
$$"
257,সমাকলন,1,$\ln\frac{4}{3}$,"$$
2\ln 2 - \ln 3
$$"
258,সমাকলন,0,"$(a)\ \frac{\pi}{4}-\frac{1}{2}\ln2$, $(b)\ \ln\frac{3}{2}$","**(a)** $\frac{\pi}{4} - \frac{1}{2} \ln 2$  
**(b)** $\ln\left(\frac{2}{3}\right)$"
259,সমাকলন,1,$\frac{\pi}{4}$,"$$
\boxed{\frac{\pi}{4}}
$$"
260,সমাকলন,0,$-\frac{2}{15}$,$\frac{11}{30}$
261,সমাকলন,0,$\tan x-\sec x+c$,"$$
2\tan\left(\frac{x}{2}\right) + C
$$"
262,সমাকলন,0,$\frac{e}{2}-1$,
263,সমাকলন,0,$\frac{\pi}{12}+\frac{1}{4}\ln(2+\sqrt{3})$,"$$
\frac{1}{4} \ln (2 + \sqrt{3})
$$"
264,সমাকলন,1,$\frac{2}{3}$,"$$
\frac{2}{3}
$$"
265,সমাকলন,0,$\frac{2}{5}\ln(x-1)-\frac{1}{15}\ln(3x+2)+c$,"$$
\frac{1}{7} \ln \left| \frac{3x + 2}{x - 1} \right| + C
$$"
266,সমাকলন,1,$\frac{4}{15}$,"$$
\frac{4}{15}
$$"
267,সমাকলন,1,$\frac{1}{2}e^x(\sin x+\cos x)+C$,"$$
\frac{e^x}{2} (\cos x + \sin x) + C
$$"
268,সমাকলন,1,$\ln\left(\frac{x-2}{x-1}\right)+C$,"$$
\ln\left| \frac{x - 2}{x - 1} \right| + C
$$"
269,সমাকলন,0,"$(a)\ \frac{1}{4}\pi a^2$, $(b)\ \frac{8}{21}$",
270,সমাকলন,0,$\frac{1}{a}\sin\left[\tan^{-1}\left(\frac{x}{a}\right)\right]+c$,"$$
\frac{x}{a \sqrt{x^2 + a^2}} + C
$$"
271,সমাকলন,1,"$(i)\ \frac{\pi}{6}$, $(ii)\ \frac{3}{2}x+\frac{1}{2}\sin x+c$","(i) $\frac{\pi}{6}$

(ii) $\frac{3x + \sin x}{2} + C$"
272,সমাকলন,1,$\frac{1}{3}$ বর্গ একক,$\frac{1}{3}$
273,সমাকলন,1,$\frac{1}{4}\ln\left|\frac{2+\sin x}{2-\sin x}\right|+C$,"$$
\frac{1}{4} \ln \left| \frac{2 + \sin x}{2 - \sin x} \right| + C
$$"
274,সমাকলন,0,$\frac{\pi^2}{4}$,"$$
\frac{x^2}{4} - \frac{x \sin(2x)}{4} - \frac{\cos(2x)}{8} + C
$$"
275,সমাকলন,1,$-2\sqrt{1-x}+\frac{2}{3}(\sqrt{1-x})^3+c$,"$$
\frac{2(1 - x)^{3/2}}{3} - 2\sqrt{1 - x} + C
$$"
276,সমাকলন,1,$\frac{1}{2}\left[x^2\sin^{-1}x^2+\sqrt{1-x^4}\right]+c$,"$$
\frac{x^2}{2} \sin^{-1}x^2 + \frac{1}{2} \sqrt{1 - x^4} + C
$$"
277,সমাকলন,0,$\frac{x^3}{3}(\ln x)^2-\frac{2}{9}x^3(\ln x)+\frac{2x^3}{27}+c$,$\frac{x^3}{27} \left( (\ln x)^2 - \frac{2\ln x}{3} + \frac{2}{9} \right) + C$
278,সমাকলন,0,$36\left[\pi/2-\sin^{-1}(5/6)-\frac{1}{2}\sin\left\{2\sin^{-1}\left(\frac{5}{6}\right)\right\}\right]$,$36 \cdot \cos^{-1}\left(\frac{5}{6}\right)$
279,সমাকলন,1,$\frac{\sqrt{3}}{4}$,"$$
\frac{\sqrt{3}}{4}
$$"
280,সমাকলন,1,$\pi r^2$,"$$
\pi r^2
$$"
281,সমাকলন,1,$2\sqrt{2}$,$2\sqrt{2}$
282,সমাকলন,1,$\frac{\pi^2}{8}$,"$$
\frac{\pi^2}{8}
$$"
283,সমাকলন,1,$\frac{1}{2}\{x\sin(\ln x)-x\cos(\ln x)\}+c$,$\frac{1}{2} x (\sin(\ln x) - \cos(\ln x)) + C$
284,সমাকলন,1,$(a)\ 2\sqrt{\tan x}+c$,$ 2\sqrt{\tan x} + C $
285,সমাকলন,1,$-\frac{1}{6}\ln(x-5)+\frac{1}{6}\ln(x+1)+c$,"$$
-\frac{1}{6} \ln \left| \frac{x - 5}{x + 1} \right| + C
$$"
286,সমাকলন,0,$\frac{1}{9}\ln(e^x-3)-\frac{x}{9}+\frac{1}{3e^x}+c$,"$$
-\frac{1}{3} x - \frac{1}{3e^x} + \frac{1}{3} \ln(e^x - 3) + C
$$"
287,সমাকলন,1,$\frac{\pi}{3}$,"$$
\frac{\pi}{3}
$$"
288,সমাকলন,0,$\frac{8}{21}$,$\frac{2}{3}$
289,সমাকলন,1,$\frac{7}{18}$,"$$
\frac{7}{18}
$$"
290,সমাকলন,1,$\frac{7}{3}$,"$$
\frac{7}{3}
$$"
291,সমাকলন,1,$7\sqrt{7}$,$7\sqrt{7}$
292,সমাকলন,1,$\frac{8}{5}$,"$$
\frac{8}{5}
$$"
293,সমাকলন,1,$\frac{e^x}{x+1}+c$,"$$
\frac{e^x}{x+1} + C
$$"
294,সমাকলন,1,$2\sqrt{1+e^x}+\ln\frac{\sqrt{1+e^x}-1}{\sqrt{1+e^x}+1}+C$,$2\sqrt{1 + e^x} + \ln \left| \frac{\sqrt{1 + e^x} - 1}{\sqrt{1 + e^x} + 1} \right| + C$
295,সমাকলন,0,$e-\frac{2}{\log2}$,"$$
\boxed{1}
$$"
296,সমাকলন,0,$\frac{1}{2}\tan^{-1}\left(\frac{\tan\theta}{2}\right)+c$,$\frac{1}{2} \tan^{-1}(2 \tan\theta) + C$
297,সমাকলন,0,$-2\cos x-x+c$,"$$
\int\frac{\sin x+\cos2x}{1-\sin x}dx = -\sin x - \cos x + \frac{1}{2} \sin^2 x + C
$$"
298,সমাকলন,0,$\frac{1}{\sqrt{2}}\ln\frac{\sqrt{2}+1}{\sqrt{2}-1}$,$\sqrt{2} \ln (\sqrt{2} + 1)$
299,সমাকলন,0,$\frac{1}{6}\ln\left|\frac{e^{x^3}-1}{e^{x^3}+1}\right|+c$,"$$
-\frac{1}{3} \ln\left|1 - e^{-x^3}\right| + C
$$"
300,সমাকলন,0,$\frac{1}{2a}$,"$$
\frac{\pi}{4a}
$$"
301,সমাকলন,0,$\frac{1}{54}\left(\tan^{-1}\frac{x}{3}+\frac{3x}{9+x^2}\right)+c$,"$$
\frac{x}{18(x^2 + 9)} + \frac{1}{54} \tan^{-1}\left(\frac{x}{3}\right) + C
$$"
302,বাস্তব সংখ্যা ও অসমতা,0,"$\left(\frac{3}{2}, \frac{5}{3}\right)\cup\left(\frac{5}{3}, \frac{11}{6}\right)$","$$
\left( \frac{3}{2}, \frac{11}{6} \right)
$$"
303,বাস্তব সংখ্যা ও অসমতা,1,$61$ জন,61
304,বাস্তব সংখ্যা ও অসমতা,1,"$-\frac{11}{25}\le x\le-\frac{9}{25}$, $x\ne-\frac{2}{5}$","$$
- \frac{11}{25} \le x \le - \frac{9}{25}
$$"
305,বাস্তব সংখ্যা ও অসমতা,1,$\frac{2}{3}<x<2$,$ \frac{2}{3} < x < 2 $
306,বাস্তব সংখ্যা ও অসমতা,0,$-\frac{2}{5}\le x\le-\frac{4}{15}$ এবং $x\ne-\frac{1}{3}$,"$$
-\frac{2}{5} \le x \le -\frac{4}{15}
$$"
307,বাস্তব সংখ্যা ও অসমতা,1,$\frac{3}{2}<x<\frac{11}{6}$; $x\ne\frac{5}{3}$,"$$
\frac{3}{2} < x < \frac{11}{6}
$$"
308,বাস্তব সংখ্যা ও অসমতা,1,$2<x<3$,$2 < x < 3$
309,বাস্তব সংখ্যা ও অসমতা,1,ক্ষুদ্রতম ঊর্ধ্বসীমা $=3$ এবং বৃহত্তম নিম্নসীমা $=\frac{1}{5}$,"$$
\text{বৃহত্তম নিম্নসীমা} = \frac{1}{5}, \quad \text{ক্ষুদ্রতম ঊর্ধ্বসীমা} = 3
$$"
310,বাস্তব সংখ্যা ও অসমতা,1,$\frac{1}{2}\le x\le\frac{3}{2}$ যখন $x\ne1$,"$$ \left[ \frac{1}{2}, \frac{3}{2} \right] \setminus \{1\} $$"
311,রৈখিক প্রোগ্রামিং,0,$11$ কেজি,40
312,রৈখিক প্রোগ্রামিং,1,$2775$ ডলার,2775
313,রৈখিক প্রোগ্রামিং,1,$30$,30
314,জটিল সংখ্যা,0,$x^2+y^2+2x+y=0$,$ z = -i $ বা $ z = -2i $
315,জটিল সংখ্যা,1,$\frac{1\pm\sqrt{11}i}{2}$,"$$
\boxed{\frac{1 + i\sqrt{11}}{2}}
$$"
316,জটিল সংখ্যা,0,$\pm\sqrt{\frac{13}{2}}(1\pm i)$,"$\sqrt[4]{-169}$ এর মান কম্প্লেক্স সংখ্যা হিসাবে নির্ণয় করা যায়। এটি চারটি মূল রয়েছে যারা হলো:

$$
\sqrt{13} \left( \cos\left( \frac{\pi}{4} \right) + i\sin\left( \frac{\pi}{4} \right) \right), \quad \sqrt{13} \left( \cos\left( \frac{3\pi}{4} \right) + i\sin\left( \frac{3\pi}{4} \right) \right), \quad \sqrt{13} \left( \cos\left( \frac{5\pi}{4} \right) + i\sin\left( \frac{5\pi}{4} \right) \right), \quad \sqrt{13} \left( \cos\left( \frac{7\pi}{4} \right) + i\sin\left( \frac{7\pi}{4} \right) \right)
$$

যারা সংক্ষিপ্ত রূপে হলো:

$$
\sqrt{13} \left( \frac{\sqrt{2}}{2} + i\frac{\sqrt{2}}{2} \right), \quad \sqrt{13} \left( -\frac{\sqrt{2}}{2} + i\frac{\sqrt{2}}{2} \right), \quad \sqrt{13} \left( -\frac{\sqrt{2}}{2} - i\frac{\sqrt{2}}{2} \right), \quad \sqrt{13} \left( \frac{\sqrt{2}}{2} - i\frac{\sqrt{2}}{2} \right)
$$

সুতরাং, চূড়ান্ত ফলাফল:

$$
\boxed{\sqrt{13} \left( \frac{\sqrt{2}}{2} + i\frac{\sqrt{2}}{2} \right)}
$$"
317,জটিল সংখ্যা,1,$\omega=9$,9
318,জটিল সংখ্যা,0,$r=\frac{3}{\sqrt{5}}$,1.34
319,জটিল সংখ্যা,1,"$\frac{1}{\sqrt{2}}(\cos\theta+i\sin\theta)$ যেখানে, $\theta=135^\circ$","$$
\frac{\sqrt{2}}{2} \left( \cos\frac{3\pi}{4} + i\sin\frac{3\pi}{4} \right)
$$"
320,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}(\sqrt{1+\cos\theta}+i\sqrt{1-\cos\theta})$,"$$
\cos\left(\frac{\theta}{2}\right) + i\sin\left(\frac{\theta}{2}\right)
$$"
322,জটিল সংখ্যা,1,"$r=2$, $\theta=\frac{5\pi}{6}$","$ 2 $, আর্গুমেন্ট: $ \frac{5\pi}{6} $"
323,জটিল সংখ্যা,0,$\pm\frac{1}{\sqrt{2}}\{\sqrt{a+2}+i\sqrt{a-2}\}$,$ \sqrt{2 + i\sqrt{a^2 - 4}} $ হিসাবে নির্ণয় করা সম্ভব নয়।
324,জটিল সংখ্যা,1,$2$,2
325,জটিল সংখ্যা,1,$-4$,-4
326,জটিল সংখ্যা,1,"$|Z|=2$, $\theta=\pi/3$","$ 2 $, আর্গুমেন্ট: $ \frac{\pi}{3} $"
327,জটিল সংখ্যা,1,$5$,5
328,জটিল সংখ্যা,0,$0$,$\sqrt{3}$
329,জটিল সংখ্যা,0,$\pm2i; \ \pm i\pm\sqrt{3}$,
330,জটিল সংখ্যা,0,"$r=5$, $\theta=-\pi+\tan^{-1}\frac{3}{4}$","$ 5 $, আর্গুমেন্ট: $ \pi + \tan^{-1}\left(\frac{3}{4}\right) $"
331,জটিল সংখ্যা,0,$x^2+2x+3=0$,12
332,জটিল সংখ্যা,0,$x^2=i+\sqrt{i+\sqrt{i+\cdots\cdots\cdots\infty}}$,"$$
\boxed{\frac{1 + \sqrt{1 + 4i}}{2}}
$$"
333,জটিল সংখ্যা,0,$5$,15
334,বহুপদী ও সমীকরণ,0,"$2,-2,-3,-4$",
335,বহুপদী ও সমীকরণ,1,"$x=3,-\frac{3}{2}$",3 এবং $-\frac{3}{2}$
336,বহুপদী ও সমীকরণ,0,$b=c$,$ bc = a^2 $
337,বহুপদী ও সমীকরণ,1,$x^2-(b^4+4b^3+2b^2)x+b^4=0$,$x^2 - (b^4 + 4b^3 + 2b^2)x + b^4 = 0$
338,বহুপদী ও সমীকরণ,0,$x^2-px+q=0$,"$$
x^2 - \frac{q p}{(p - \alpha)(p - \beta)}x + \frac{q^2}{(p - \alpha)(p - \beta)} = 0
$$"
339,বহুপদী ও সমীকরণ,0,"$x=-3,-4$",2 এবং -3/2
340,বহুপদী ও সমীকরণ,0,$\frac{b^2-2ca}{a^2c^2}$,"$$
\frac{b^2 - 2ac}{(ac)^2}
$$"
341,বহুপদী ও সমীকরণ,0,$a=-1$,
342,বহুপদী ও সমীকরণ,0,$p(p^2+3q)+3r$,
343,বহুপদী ও সমীকরণ,0,"$p=10,q=24$","$ p = 3, q = 4 $"
344,বহুপদী ও সমীকরণ,0,"$\frac{\alpha}{\beta}, \frac{\beta}{\alpha}$","$$
x^2 - \left( \frac{b^2 - 2ac}{ac} \right)x + 1 = 0
$$"
345,বহুপদী ও সমীকরণ,1,$125x^2-63x+8=0$,"$$
125x^2 - 63x + 8 = 0
$$"
346,বহুপদী ও সমীকরণ,0,"$x=\frac{3}{4}, -\frac{1}{2}$",$$\frac{2 \pm \sqrt{-44}}{8}$$
347,বহুপদী ও সমীকরণ,1,$1$,1
348,বহুপদী ও সমীকরণ,0,"$p=6,-1$",
349,বহুপদী ও সমীকরণ,0,"$x^2-(4b^2-2c)x+c^2=0$, $\alpha=-b+\sqrt{b^2-c}$, $\beta=-b-\sqrt{b^2-c}$","$ y^2 - (4b^2 - 2c)y + c^2 = 0 $, এবং $ \alpha $ ও $ \beta $ এর মান নির্ণয় করা সম্ভব নয়।"
350,বহুপদী ও সমীকরণ,1,$3x^2+20x-3=0$,"$$
3x^2 + 20x - 3 = 0
$$"
351,বহুপদী ও সমীকরণ,1,"$k=4,-1$","$$
k = 4 \quad \text{বা} \quad k = -1
$$"
352,বহুপদী ও সমীকরণ,0,"$x=3,x=-3/2$","$$
\boxed{\frac{p + q - 2}{2}, -(p + q - 2)}
$$"
353,বহুপদী ও সমীকরণ,1,$x^4-x^3-9x^2-x+30=0$,$x^4 - x^3 - 9x^2 - x + 30 = 0$
354,বহুপদী ও সমীকরণ,1,$3x^2-19x+3=0$,$3x^2 - 19x + 3 = 0$
355,বহুপদী ও সমীকরণ,0,"$\frac{1}{4}, \frac{1}{2}, \frac{3}{4}$","$$
\boxed{\frac{1}{2}, \frac{1}{4}, \frac{3}{4}}
$$"
356,দ্বিপদী বিস্তৃতি,0,$\frac{1}{2}\left[1-\frac{1}{3^{r+1}}\right]$,"$$
\frac{1}{2} - \frac{1}{6 \cdot 3^r}
$$"
357,দ্বিপদী বিস্তৃতি,0,$r=5$,2
358,দ্বিপদী বিস্তৃতি,1,$2.16$,2.16
359,দ্বিপদী বিস্তৃতি,1,$a=5$,5
360,দ্বিপদী বিস্তৃতি,0,$\sqrt{3}-1$,"$$
\frac{1}{2} \left(1 - \sqrt{3}\right)
$$"
361,দ্বিপদী বিস্তৃতি,0,$\frac{105}{32}x^{10}$,$\frac{210}{64}$
362,দ্বিপদী বিস্তৃতি,0,$2\sqrt{2}$,"$$
\frac{1}{2} \left(1 + \sqrt{2} \right)
$$"
363,দ্বিপদী বিস্তৃতি,1,$924$,924
364,দ্বিপদী বিস্তৃতি,0,$p=14$; $x^6$ এর সহগ $=3\times x^4$ এর সহগ,"$p = 14$, $x^6$ এর সহগ এবং $x^4$ এর সহগ সমান।"
365,দ্বিপদী বিস্তৃতি,1,$\frac{a}{b}=\frac{5}{8}$,$\frac{5}{8}$
366,দ্বিপদী বিস্তৃতি,0,$a=5$,$\frac{45}{17}$
367,দ্বিপদী বিস্তৃতি,1,$13440$,13440
368,দ্বিপদী বিস্তৃতি,0,$\left(\frac{2}{3}\right)^{-2/3}$,"$$
\boxed{\frac{3}{2}}
$$"
369,দ্বিপদী বিস্তৃতি,0,$k=\frac{1}{\sqrt{3}}$,$\frac{\sqrt{3}}{3}$
370,দ্বিপদী বিস্তৃতি,1,$3003$,3003
371,দ্বিপদী বিস্তৃতি,1,$r=11$,11
372,দ্বিপদী বিস্তৃতি,0,$n=55$,14
373,দ্বিপদী বিস্তৃতি,0,$\frac{7}{1536}$,"$$
\boxed{\frac{7}{896}}
$$"
375,দ্বিপদী বিস্তৃতি,0,$-{}^{12}C_5 5^5$,
376,দ্বিপদী বিস্তৃতি,0,$3^{n+1}-2^{n+1}$,"$$
\sum_{k=0}^{n} 2^k \cdot 3^{n-k}
$$"
377,কণিক,1,$9$ বর্গ একক,9
378,কণিক,0,"$\frac{x^2}{12}+\frac{(y-4)^2}{4^2}=1$, $6$ একক","$$
\text{উপবৃত্তের সমীকরণ: } \frac{x^2}{108} + \frac{(y - 2)^2}{144} = 1, \quad \text{উপকেন্দ্রিক লম্বের দৈর্ঘ্য: } 12
$$"
379,কণিক,0,"$\frac{x^2}{2^2}-\frac{y^2}{3^2}=1$, $e=\sqrt{1+\frac{3^2}{2^2}}$, $\sqrt{13}x=\pm4$, $(\pm\sqrt{13},0)$","$ \frac{x^2}{4} - \frac{y^2}{9} = 1 $  
দিকাক্ষ: $ x = \pm \frac{4\sqrt{13}}{13} $  
উৎকেন্দ্রতা: $ \frac{\sqrt{13}}{2} $  
উপকেন্দ্র: $ (\pm \sqrt{13}, 0) $"
380,অন্তরীকরণ,1,"$(2,4)$","(2, 4)"
381,কণিক,0,সরল রেখাটি পরাবৃত্তিকে স্পর্শ করে না।,
382,কণিক,0,$3x^2+3y^2+2xy-8=0$,"$$
\frac{(x - 2)^2}{5} + \frac{(y + 2)^2}{3} = 1
$$"
383,কণিক,0,"$2x+y-1=0, 2x+y=3$","$(x - 1)^2 + (y - 1)^2 = 5(y - 1)^2$  
উপকেন্দ্রিক লম্বের সমীকরণ: $x = 1$"
384,সমাকলন,1,$\frac{1}{3}$ sq unit,$\frac{1}{3}$
385,কণিক,1,$(y+3)^2=\pm4(x-4)$,"$$
(y + 3)^2 = 4(x - 4)
$$"
386,কণিক,0,"$8,6,12\pi$","8, ক্ষেত্রফল: $12\pi$"
387,কণিক,1,"$P=100$, $e=\frac{\sqrt{3}}{2}$, $S\equiv(\pm5\sqrt{3},0)$","$p = 100$, উৎকেন্দ্রিকতা $= \frac{\sqrt{3}}{2}$, উপকেন্দ্রের অবস্থান $= (\pm 5\sqrt{3}, 0)$"
388,কণিক,1,$x^2-y^2=32$,"$$
y^2 - x^2 = 32
$$"
389,কণিক,0,"$\frac{x^2}{9^2}+\frac{y^2}{3^2}=1$, $e=\frac{2\sqrt{2}}{3}$, $(\pm6\sqrt{2},0)$","$ \frac{x^2}{81} + \frac{y^2}{9} = 1 $  
উৎকেন্দ্রিকতা: $ \frac{2\sqrt{2}}{3} $  
উপকেন্দ্র দুটির স্থানাঙ্ক: $ (6\sqrt{2}, 0) $ এবং $ (-6\sqrt{2}, 0) $"
390,কণিক,1,$(y+3)^2=4(x-4)$,"$$
(y + 3)^2 = 4(x - 4)
$$"
391,কণিক,0,"hyperbola; $(-4,-1)$; $(1,-1), (-9,-1)$; $x+4=\pm\frac{16}{5}$; $\frac{9}{2}$ units","$(-4, -1)$  
উপকেন্দ্রদ্বয়: $(5, -1)$ এবং $(-5, -1)$  
নিয়ামকরেখার সমীকরণ: $x = \frac{31}{3}$ এবং $x = -\frac{31}{3}$  
নাভিলম্বের দৈর্ঘ্য: $8$"
392,কণিক,0,"$e=\frac{1}{\sqrt{2}}$, $\frac{x^2}{100}+\frac{y^2}{50}=1$","$ \frac{\sqrt{5}}{2} $, সমীকরণ: $ \frac{x^2}{a^2} + \frac{y^2}{b^2} = 1 $ যেখানে $ \frac{b^2}{a^2} = 5 $."
393,কণিক,0,$(x-1)^2+(y+1)^2=\frac{(x-y+6)^2}{(\sqrt{2})^2}$,"$$
(y + 1)^2 = 4(x - 1)
$$"
394,কণিক,0,$x^2+4y^2+116x+2y+4xy+259=0$,"$$
y = \frac{92}{\sqrt{5}}x + \frac{736}{\sqrt{5}} - 2
$$"
395,কণিক,1,"$e=\frac{3}{5}$, $\left(\pm\frac{27}{5},0\right)$","$\frac{3}{5}$, উপকেন্দ্রদ্বয়ের স্থানাঙ্ক: $\left( \pm \frac{27}{5}, 0 \right)$"
396,কণিক,0,"$\left(-2,-\frac{3}{2}\right)$, $2y+5=0$","$(-2, -\frac{3}{2})$, নিয়ামকের সমীকরণ: $y = -\frac{5}{2}$"
397,কণিক,0,$3x+4y+25=0$,$y = 5$
398,কণিক,0,"$\left(-\frac{3}{2}, -\frac{61}{40}\right)$, $\left(-\frac{3}{2}, -\frac{41}{40}\right)$, $y+\frac{41}{40}=0$, $x+\frac{3}{2}=0$, $y+\frac{81}{40}=0$","$ \left( -\frac{3}{2}, \frac{61}{40} \right) $, উপকেন্দ্র: $ \left( -\frac{3}{2}, \frac{81}{40} \right) $, উপকেন্দ্রিক লম্ব: $ y = \frac{81}{40} $, অক্ষরেখা: $ x = -\frac{3}{2} $, দিকাক্ষ: $ y = \frac{41}{40} $"
399,কণিক,0,$(x+y)^2=4\cdot(x-y+1)$,$x^2 = 2(y - 1)$
400,কণিক,1,"$P\equiv(2,\pm4\sqrt{2})$","$$ (2, \pm 4\sqrt{2}) $$"
401,কণিক,0,$20x^2+36y^2=405$,"$$
\frac{4x^2}{81} + \frac{4y^2}{45} = 1
$$"
402,কণিক,0,"$4x+3y+1=0$, $3x-4y-43=0$","$4x + 3y + 1 = 0$  
নিয়ামকের সমীকরণ: $4x + 3y + 6 = 0$"
403,কণিক,1,$\frac{x^2}{9}+\frac{y^2}{5}=1$,"$$
\frac{x^2}{9} + \frac{y^2}{5} = 1
$$"
